The type of the 2th product 2th component 1th damage type combine number is,[1]
The type of the 3th product 0th component 0th damage type combine number is,[11]
The type of the 3th product 0th component 1th damage type combine number is,[30]
The type of the 3th product 1th component 0th damage type combine number is,[50]
The type of the 3th product 2th component 0th damage type combine number is,[34]
The type of the 3th product 2th component 1th damage type combine number is,[33]
The type of the 3th product 2th component 2th damage type combine number is,[1]
The type of the 4th product 0th component 0th damage type combine number is,[50]
The type of the 4th product 1th component 0th damage type combine number is,[29]
The type of the 4th product 1th component 1th damage type combine number is,[8]
The type of the 4th product 1th component 2th damage type combine number is,[11]
The type of the 4th product 2th component 0th damage type combine number is,[43]
The type of the 4th product 2th component 1th damage type combine number is,[18]
The type of the 5th product 0th component 0th damage type combine number is,[50]
The type of the 5th product 1th component 0th damage type combine number is,[46]
The type of the 5th product 1th component 1th damage type combine number is,[4]
The type of the 5th product 1th component 2th damage type combine number is,[21]
The type of the 5th product 2th component 0th damage type combine number is,[36]
The type of the 5th product 2th component 1th damage type combine number is,[13]
The type of the 5th product 2th component 2th damage type combine number is,[37]
The type of the 6th product 0th component 0th damage type combine number is,[4]
The type of the 6th product 0th component 1th damage type combine number is,[42]
The type of the 6th product 1th component 0th damage type combine number is,[50]
The type of the 6th product 2th component 0th damage type combine number is,[8]
The type of the 6th product 2th component 1th damage type combine number is,[4]
The type of the 6th product 2th component 2th damage type combine number is,[3]
The disassemble time of the0th product is,3
The disassemble time of the1th product is,4
The disassemble time of the2th product is,4
The disassemble time of the3th product is,12
The disassemble time of the4th product is,7
The disassemble time of the5th product is,17
The disassemble time of the6th product is,11
The reassemble time of the0th product is,2
The reassemble time of the1th product is,6
The reassemble time of the2th product is,5
The reassemble time of the3th product is,12
The reassemble time of the4th product is,9
The reassemble time of the5th product is,12
The reassemble time of the6th product is,12
The type of the 0th route combine total opertion is,"[6, 7]"
The type of the 1th route combine total opertion is,"[11, 4, 6]"
The type of the 2th route combine total opertion is,"[7, 12, 3, 2]"
The type of the 3th route combine total opertion is,"[7, 2, 8, 11]"
The type of the 4th route combine total opertion is,"[5, 10]"
The type of the 5th route combine total opertion is,"[8, 10, 3]"
The type of the 6th route combine total opertion is,"[9, 11, 1]"
The type of the 7th route combine total opertion is,"[1, 5]"
The type of the 8th route combine total opertion is,"[1, 8, 10, 2]"
The type of the 9th route combine total opertion is,"[12, 6, 7]"
The type of the 0th product of the0th component the0th damage type can select the route is,"[[9, 11, 1]]"
The type of the 0th product of the1th component the0th damage type can select the route is,"[[7, 2, 8, 11]]"
The type of the 0th product of the1th component the1th damage type can select the route is,"[[9, 11, 1]]"
The type of the 0th product of the1th component the2th damage type can select the route is,"[[5, 10]]"
The type of the 0th product of the2th component the0th damage type can select the route is,"[[9, 11, 1]]"
The type of the 0th product of the2th component the1th damage type can select the route is,"[[8, 10, 3]]"
The type of the 1th product of the0th component the0th damage type can select the route is,"[[8, 10, 3]]"
The type of the 1th product of the0th component the1th damage type can select the route is,"[[8, 10, 3]]"
The type of the 1th product of the0th component the2th damage type can select the route is,"[[5, 10]]"
The type of the 1th product of the1th component the0th damage type can select the route is,"[[7, 12, 3, 2]]"
The type of the 1th product of the1th component the1th damage type can select the route is,"[[7, 2, 8, 11]]"
The type of the 1th product of the2th component the0th damage type can select the route is,"[[11, 4, 6]]"
The type of the 1th product of the2th component the1th damage type can select the route is,"[[12, 6, 7]]"
The type of the 2th product of the0th component the0th damage type can select the route is,"[[1, 5]]"
The type of the 2th product of the0th component the1th damage type can select the route is,"[[12, 6, 7]]"
The type of the 2th product of the0th component the2th damage type can select the route is,"[[1, 5]]"
The type of the 2th product of the1th component the0th damage type can select the route is,"[[7, 2, 8, 11]]"
The type of the 2th product of the1th component the1th damage type can select the route is,"[[12, 6, 7]]"
The type of the 2th product of the1th component the2th damage type can select the route is,"[[1, 8, 10, 2]]"
The type of the 2th product of the2th component the0th damage type can select the route is,"[[12, 6, 7]]"
The type of the 2th product of the2th component the1th damage type can select the route is,"[[5, 10]]"
The type of the 3th product of the0th component the0th damage type can select the route is,"[[8, 10, 3]]"
The type of the 3th product of the0th component the1th damage type can select the route is,"[[1, 8, 10, 2]]"
The type of the 3th product of the1th component the0th damage type can select the route is,"[[5, 10]]"
The type of the 3th product of the2th component the0th damage type can select the route is,"[[11, 4, 6]]"
The type of the 3th product of the2th component the1th damage type can select the route is,"[[7, 12, 3, 2]]"
The type of the 3th product of the2th component the2th damage type can select the route is,"[[6, 7]]"
The type of the 4th product of the0th component the0th damage type can select the route is,"[[1, 8, 10, 2]]"
The type of the 4th product of the1th component the0th damage type can select the route is,"[[9, 11, 1]]"
The type of the 4th product of the1th component the1th damage type can select the route is,"[[1, 5]]"
The type of the 4th product of the1th component the2th damage type can select the route is,"[[8, 10, 3]]"
The type of the 4th product of the2th component the0th damage type can select the route is,"[[5, 10]]"
The type of the 4th product of the2th component the1th damage type can select the route is,"[[12, 6, 7]]"
The type of the 5th product of the0th component the0th damage type can select the route is,"[[6, 7]]"
The type of the 5th product of the1th component the0th damage type can select the route is,"[[1, 5]]"
The type of the 5th product of the1th component the1th damage type can select the route is,"[[12, 6, 7]]"
The type of the 5th product of the1th component the2th damage type can select the route is,"[[11, 4, 6]]"
The type of the 5th product of the2th component the0th damage type can select the route is,"[[6, 7]]"
The type of the 5th product of the2th component the1th damage type can select the route is,"[[5, 10]]"
The type of the 5th product of the2th component the2th damage type can select the route is,"[[1, 8, 10, 2]]"
The type of the 6th product of the0th component the0th damage type can select the route is,"[[7, 2, 8, 11]]"
The type of the 6th product of the0th component the1th damage type can select the route is,"[[7, 2, 8, 11]]"
The type of the 6th product of the1th component the0th damage type can select the route is,"[[1, 5]]"
The type of the 6th product of the2th component the0th damage type can select the route is,"[[6, 7]]"
The type of the 6th product of the2th component the1th damage type can select the route is,"[[11, 4, 6]]"
The type of the 6th product of the2th component the2th damage type can select the route is,"[[12, 6, 7]]"
The type of the 0th product of the0th component the0th damage type select the the0th route restore time is,[5]
The type of the 0th product of the0th component the0th damage type select the the1th route restore time is,[6]
The type of the 0th product of the0th component the0th damage type select the the2th route restore time is,[4]
The type of the 0th product of the1th component the0th damage type select the the0th route restore time is,[10]
The type of the 0th product of the1th component the0th damage type select the the1th route restore time is,[10]
The type of the 0th product of the1th component the0th damage type select the the2th route restore time is,[12]
The type of the 0th product of the1th component the0th damage type select the the3th route restore time is,[7]
The type of the 0th product of the1th component the1th damage type select the the0th route restore time is,[7]
The type of the 0th product of the1th component the1th damage type select the the1th route restore time is,[6]
The type of the 0th product of the1th component the1th damage type select the the2th route restore time is,[7]
The type of the 0th product of the1th component the2th damage type select the the0th route restore time is,[9]
The type of the 0th product of the1th component the2th damage type select the the1th route restore time is,[8]
The type of the 0th product of the2th component the0th damage type select the the0th route restore time is,[9]
The type of the 0th product of the2th component the0th damage type select the the1th route restore time is,[8]
The type of the 0th product of the2th component the0th damage type select the the2th route restore time is,[7]
The type of the 0th product of the2th component the1th damage type select the the0th route restore time is,[9]
The type of the 0th product of the2th component the1th damage type select the the1th route restore time is,[6]
The type of the 0th product of the2th component the1th damage type select the the2th route restore time is,[7]
The type of the 1th product of the0th component the0th damage type select the the0th route restore time is,[3]
The type of the 1th product of the0th component the0th damage type select the the1th route restore time is,[3]
The type of the 1th product of the0th component the0th damage type select the the2th route restore time is,[3]
The type of the 1th product of the0th component the1th damage type select the the0th route restore time is,[3]
The type of the 1th product of the0th component the1th damage type select the the1th route restore time is,[3]
The type of the 1th product of the0th component the1th damage type select the the2th route restore time is,[3]
The type of the 1th product of the0th component the2th damage type select the the0th route restore time is,[3]
The type of the 1th product of the0th component the2th damage type select the the1th route restore time is,[3]
The type of the 1th product of the1th component the0th damage type select the the0th route restore time is,[9]
The type of the 1th product of the1th component the0th damage type select the the1th route restore time is,[5]
The type of the 1th product of the1th component the0th damage type select the the2th route restore time is,[5]
The type of the 1th product of the1th component the0th damage type select the the3th route restore time is,[7]
The type of the 1th product of the1th component the1th damage type select the the0th route restore time is,[5]
The type of the 1th product of the1th component the1th damage type select the the1th route restore time is,[6]
The type of the 1th product of the1th component the1th damage type select the the2th route restore time is,[5]
The type of the 1th product of the1th component the1th damage type select the the3th route restore time is,[5]
The type of the 1th product of the2th component the0th damage type select the the0th route restore time is,[11]
The type of the 1th product of the2th component the0th damage type select the the1th route restore time is,[7]
The type of the 1th product of the2th component the0th damage type select the the2th route restore time is,[11]
The type of the 1th product of the2th component the1th damage type select the the0th route restore time is,[12]
The type of the 1th product of the2th component the1th damage type select the the1th route restore time is,[8]
The type of the 1th product of the2th component the1th damage type select the the2th route restore time is,[13]
The type of the 2th product of the0th component the0th damage type select the the0th route restore time is,[5]
The type of the 2th product of the0th component the0th damage type select the the1th route restore time is,[6]
The type of the 2th product of the0th component the1th damage type select the the0th route restore time is,[4]
The type of the 2th product of the0th component the1th damage type select the the1th route restore time is,[4]
The type of the 2th product of the0th component the1th damage type select the the2th route restore time is,[5]
The type of the 2th product of the0th component the2th damage type select the the0th route restore time is,[5]
The type of the 2th product of the0th component the2th damage type select the the1th route restore time is,[4]
The type of the 2th product of the1th component the0th damage type select the the0th route restore time is,[5]
The type of the 2th product of the1th component the0th damage type select the the1th route restore time is,[4]
The type of the 2th product of the1th component the0th damage type select the the2th route restore time is,[5]
The type of the 2th product of the1th component the0th damage type select the the3th route restore time is,[6]
The type of the 2th product of the1th component the1th damage type select the the0th route restore time is,[5]
The type of the 2th product of the1th component the1th damage type select the the1th route restore time is,[6]
The type of the 2th product of the1th component the1th damage type select the the2th route restore time is,[4]
The type of the 2th product of the1th component the2th damage type select the the0th route restore time is,[5]
The type of the 2th product of the1th component the2th damage type select the the1th route restore time is,[5]
The type of the 2th product of the1th component the2th damage type select the the2th route restore time is,[4]
The type of the 2th product of the1th component the2th damage type select the the3th route restore time is,[6]
The type of the 2th product of the2th component the0th damage type select the the0th route restore time is,[10]
The type of the 2th product of the2th component the0th damage type select the the1th route restore time is,[9]
The type of the 2th product of the2th component the0th damage type select the the2th route restore time is,[12]
The type of the 2th product of the2th component the1th damage type select the the0th route restore time is,[8]
The type of the 2th product of the2th component the1th damage type select the the1th route restore time is,[10]
The type of the 3th product of the0th component the0th damage type select the the0th route restore time is,[7]
The type of the 3th product of the0th component the0th damage type select the the1th route restore time is,[6]
The type of the 3th product of the0th component the0th damage type select the the2th route restore time is,[8]
The type of the 3th product of the0th component the1th damage type select the the0th route restore time is,[8]
The type of the 3th product of the0th component the1th damage type select the the1th route restore time is,[4]
The type of the 3th product of the0th component the1th damage type select the the2th route restore time is,[4]
The type of the 3th product of the0th component the1th damage type select the the3th route restore time is,[8]
The type of the 3th product of the1th component the0th damage type select the the0th route restore time is,[6]
The type of the 3th product of the1th component the0th damage type select the the1th route restore time is,[8]
The type of the 3th product of the2th component the0th damage type select the the0th route restore time is,[8]
The type of the 3th product of the2th component the0th damage type select the the1th route restore time is,[8]
The type of the 3th product of the2th component the0th damage type select the the2th route restore time is,[7]
The type of the 3th product of the2th component the1th damage type select the the0th route restore time is,[8]
The type of the 3th product of the2th component the1th damage type select the the1th route restore time is,[6]
The type of the 3th product of the2th component the1th damage type select the the2th route restore time is,[6]
The type of the 3th product of the2th component the1th damage type select the the3th route restore time is,[5]
The type of the 3th product of the2th component the2th damage type select the the0th route restore time is,[7]
The type of the 3th product of the2th component the2th damage type select the the1th route restore time is,[6]
The type of the 4th product of the0th component the0th damage type select the the0th route restore time is,[7]
The type of the 4th product of the0th component the0th damage type select the the1th route restore time is,[7]
The type of the 4th product of the0th component the0th damage type select the the2th route restore time is,[7]
The type of the 4th product of the0th component the0th damage type select the the3th route restore time is,[4]
The type of the 4th product of the1th component the0th damage type select the the0th route restore time is,[3]
The type of the 4th product of the1th component the0th damage type select the the1th route restore time is,[3]
The type of the 4th product of the1th component the0th damage type select the the2th route restore time is,[4]
The type of the 4th product of the1th component the1th damage type select the the0th route restore time is,[4]
The type of the 4th product of the1th component the1th damage type select the the1th route restore time is,[4]
The type of the 4th product of the1th component the2th damage type select the the0th route restore time is,[3]
The type of the 4th product of the1th component the2th damage type select the the1th route restore time is,[3]
The type of the 4th product of the1th component the2th damage type select the the2th route restore time is,[4]
The type of the 4th product of the2th component the0th damage type select the the0th route restore time is,[12]
The type of the 4th product of the2th component the0th damage type select the the1th route restore time is,[10]
The type of the 4th product of the2th component the1th damage type select the the0th route restore time is,[13]
The type of the 4th product of the2th component the1th damage type select the the1th route restore time is,[6]
The type of the 4th product of the2th component the1th damage type select the the2th route restore time is,[11]
The type of the 5th product of the0th component the0th damage type select the the0th route restore time is,[6]
The type of the 5th product of the0th component the0th damage type select the the1th route restore time is,[7]
The type of the 5th product of the1th component the0th damage type select the the0th route restore time is,[4]
The type of the 5th product of the1th component the0th damage type select the the1th route restore time is,[4]
The type of the 5th product of the1th component the1th damage type select the the0th route restore time is,[4]
The type of the 5th product of the1th component the1th damage type select the the1th route restore time is,[4]
The type of the 5th product of the1th component the1th damage type select the the2th route restore time is,[4]
The type of the 5th product of the1th component the2th damage type select the the0th route restore time is,[4]
The type of the 5th product of the1th component the2th damage type select the the1th route restore time is,[6]
The type of the 5th product of the1th component the2th damage type select the the2th route restore time is,[4]
The type of the 5th product of the2th component the0th damage type select the the0th route restore time is,[9]
The type of the 5th product of the2th component the0th damage type select the the1th route restore time is,[6]
The type of the 5th product of the2th component the1th damage type select the the0th route restore time is,[7]
The type of the 5th product of the2th component the1th damage type select the the1th route restore time is,[6]
The type of the 5th product of the2th component the2th damage type select the the0th route restore time is,[10]
The type of the 5th product of the2th component the2th damage type select the the1th route restore time is,[11]
The type of the 5th product of the2th component the2th damage type select the the2th route restore time is,[6]
The type of the 5th product of the2th component the2th damage type select the the3th route restore time is,[9]
The type of the 6th product of the0th component the0th damage type select the the0th route restore time is,[3]
The type of the 6th product of the0th component the0th damage type select the the1th route restore time is,[3]
The type of the 6th product of the0th component the0th damage type select the the2th route restore time is,[4]
The type of the 6th product of the0th component the0th damage type select the the3th route restore time is,[5]
The type of the 6th product of the0th component the1th damage type select the the0th route restore time is,[5]
The type of the 6th product of the0th component the1th damage type select the the1th route restore time is,[3]
The type of the 6th product of the0th component the1th damage type select the the2th route restore time is,[5]
The type of the 6th product of the0th component the1th damage type select the the3th route restore time is,[5]
The type of the 6th product of the1th component the0th damage type select the the0th route restore time is,[8]
The type of the 6th product of the1th component the0th damage type select the the1th route restore time is,[4]
The type of the 6th product of the2th component the0th damage type select the the0th route restore time is,[13]
The type of the 6th product of the2th component the0th damage type select the the1th route restore time is,[11]
The type of the 6th product of the2th component the1th damage type select the the0th route restore time is,[13]
The type of the 6th product of the2th component the1th damage type select the the1th route restore time is,[6]
The type of the 6th product of the2th component the1th damage type select the the2th route restore time is,[11]
The type of the 6th product of the2th component the2th damage type select the the0th route restore time is,[14]
The type of the 6th product of the2th component the2th damage type select the the1th route restore time is,[12]
The type of the 6th product of the2th component the2th damage type select the the2th route restore time is,[9]
