3;30;2;;;;;;;;;;;3;3;3;;;;;;;;;;;;;;;
3;30;3;;;;;;;;;;5;;;;;;;;;;;;;;;;;;
3;30;4;;;;;;;;;;;3;3;3;;;;;;;;;;;;;;;
4;32;1;;;;;;;;;;;;;;;;;7;;;;;;;;;;;
4;32;2;;;;;;;;;;;;;;;;;;;;6;;;;;;;;
4;32;3;;;;;;;;;;;;;;;;5;;;;;;;;;;;;
4;32;4;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;
4;33;1;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;
4;33;2;;;;;;;;;;;;;;;;6;;;;;;;;;;;;
4;33;3;;;;;;;;;;;;;;;;;5;;;;;;;;;;;
4;33;4;;;;;;;;;;;;;;;;6;;;;;;;;;;;;
4;20;1;;;;;;;;;;;;;;;;;;7;7;;;;;;;;;
4;20;2;;;;;;;;;;;;;;;;;8;;;;;;;;;;;
4;20;3;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
4;21;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
4;21;2;;;;;;;;;;;;;;;;4;;;;;;;;;;;;
4;21;3;;;;;;;;;;;;;;;;;;5;5;;;;;;;;;
4;49;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;
4;49;2;;;;;;;;;;;;;;;;8;;;;;;;;;;;;
4;49;3;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
4;49;4;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;
4;50;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;
4;50;2;;;;;;;;;;;;;;;;;2;;;;;;;;;;;
4;50;3;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
4;50;4;;;;;;;;;;;;;;;;;;4;4;;;;;;;;;
4;51;1;;;;;;;;;;;;;;;;;;;;6;;;;;;;;
4;51;2;;;;;;;;;;;;;;;;;;;;;9;;;;;;;
4;51;3;;;;;;;;;;;;;;;;;5;;;;;;;;;;;
4;51;4;;;;;;;;;;;;;;;;;;;;;9;;;;;;;
4;52;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
4;52;2;;;;;;;;;;;;;;;;7;;;;;;;;;;;;
4;52;3;;;;;;;;;;;;;;;;;;;;;4;;;;;;;
4;52;4;;;;;;;;;;;;;;;;;;8;8;;;;;;;;;
5;34;1;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;
5;34;2;;;;;;;;;;;;;;;;;;;;;;6;;;;;;
5;34;3;;;;;;;;;;;;;;;;;;;;;;;;;;3;;
5;34;4;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
5;35;1;;;;;;;;;;;;;;;;;;;;;;;;;3;;;
5;35;2;;;;;;;;;;;;;;;;;;;;;;;5;5;;;;
5;35;3;;;;;;;;;;;;;;;;;;;;;;;;;;7;;
5;36;1;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;
5;36;2;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
5;36;3;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;
5;36;4;;;;;;;;;;;;;;;;;;;;;;4;;;;;;
5;37;1;;;;;;;;;;;;;;;;;;;;;;5;;;;;;
5;37;2;;;;;;;;;;;;;;;;;;;;;;;;;3;;;
5;37;3;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;
5;37;4;;;;;;;;;;;;;;;;;;;;;;;;;;6;;
5;53;1;;;;;;;;;;;;;;;;;;;;;;;;;5;;;
5;53;2;;;;;;;;;;;;;;;;;;;;;;;;;;;4;
5;53;3;;;;;;;;;;;;;;;;;;;;;;;7;7;;;;
5;53;4;;;;;;;;;;;;;;;;;;;;;;;;;;;4;
5;54;1;;;;;;;;;;;;;;;;;;;;;;;;;;;8;
5;54;2;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;
5;54;3;;;;;;;;;;;;;;;;;;;;;;;;;;2;;
5;54;4;;;;;;;;;;;;;;;;;;;;;;3;;;;;;
5;55;1;;;;;;;;;;;;;;;;;;;;;;4;;;;;;
5;55;2;;;;;;;;;;;;;;;;;;;;;;;;;;;3;
5;55;3;;;;;;;;;;;;;;;;;;;;;;;;;8;;;
5;55;4;;;;;;;;;;;;;;;;;;;;;;4;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Part Family;Part Family;Setup Time;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cell;Cell;Transportation Time;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job;Due Date;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;91;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
No;Reference_point1;Reference_point2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;56;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;60;435;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;64;338;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;58;484;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;53;398;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;51;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;57;498;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;65;402;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;56;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;65;415;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;70;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;54;324;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;67;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;67;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;68;468;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;62;419;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;65;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;71;445;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;69;232;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;61;365;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;56;499;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;65;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;60;408;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;65;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;56;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;62;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;58;412;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;59;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;70;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;71;354;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;64;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;53;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;52;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;62;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;71;465;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;67;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;53;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;60;488;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;59;436;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;70;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;61;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;52;349;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;58;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;58;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;63;454;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;68;436;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;52;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;69;279;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;69;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;57;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;53;321;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;60;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;62;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;52;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;56;340;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;66;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;53;458;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;71;305;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;71;401;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;68;414;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;70;369;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;65;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;51;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;53;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;57;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;52;479;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;60;451;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;71;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;68;413;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;70;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;57;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;66;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;52;409;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;64;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;51;377;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;56;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;64;386;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;54;382;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;65;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;58;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;54;499;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;69;232;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;58;451;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;65;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;68;465;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;60;297;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;66;443;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;58;426;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;67;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;52;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;59;470;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;51;422;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;71;461;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;57;464;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;64;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;60;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;58;322;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;69;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;57;410;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;68;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;71;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;59;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;53;487;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;61;449;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;55;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;67;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;55;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;54;295;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;70;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;53;356;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;61;452;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;65;342;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;60;483;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;70;318;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;70;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;59;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;65;449;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;58;232;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;61;469;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;64;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;58;353;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;64;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;64;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;57;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;55;386;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;58;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;63;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;66;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;64;483;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;66;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;51;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;69;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;51;408;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;61;333;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;64;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;67;232;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;61;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;53;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;54;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;68;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;64;389;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;53;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;65;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;62;317;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;52;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;59;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;54;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;51;288;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;63;354;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;54;484;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;67;467;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;65;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;68;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;64;357;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;55;413;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;71;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;53;371;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;61;327;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;71;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;61;442;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;54;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;57;341;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;65;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;69;229;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;52;460;;;;;;;;;;;;;;;;;;;;;;;;;;;;
