3;47;4;;;;;;;;;;;;;;;;;;;;3;3;3;;;;;;;;;
3;48;1;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;
3;48;2;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
3;48;3;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;
3;30;1;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;
3;30;2;;;;;;;;;;;;;;3;3;3;;;;;;;;;;;;;;;
3;30;3;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;
3;30;4;;;;;;;;;;;;;;3;3;3;;;;;;;;;;;;;;;
4;32;1;;;;;;;;;;;;;;;;;;;;7;7;7;;;;;;;;;
4;32;2;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;
4;32;3;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;
4;32;4;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
4;33;1;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
4;33;2;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;
4;33;3;;;;;;;;;;;;;;;;;;;;5;5;5;;;;;;;;;
4;33;4;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;
4;19;1;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;
4;19;2;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;
4;19;3;;;;;;;;;;;;;;;;;;;;2;2;2;;;;;;;;;
4;20;1;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;
4;20;2;;;;;;;;;;;;;;;;;;;;8;8;8;;;;;;;;;
4;20;3;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;
4;21;1;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;
4;21;2;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;
4;21;3;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;
5;34;1;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;;;
5;34;2;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;
5;34;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;
5;34;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;
5;35;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;
5;35;2;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;5;;;
5;35;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;
5;36;1;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;6;;;
5;36;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;
5;36;3;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;6;;;
5;36;4;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;
5;37;1;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;
5;37;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;
5;37;3;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;
5;37;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Part Family;Part Family;Setup Time;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cell;Cell;Transportation Time;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job;Due Date;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
No;Reference_point1;Reference_point2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;70;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;74;435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;76;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;72;486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;68;397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;67;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;71;499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;77;401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;71;389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;77;415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;81;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;69;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;78;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;78;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;79;469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;75;419;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;77;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;81;445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;79;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;74;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;71;501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;77;322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;73;407;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;77;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;70;312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;74;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;72;412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;72;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;81;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;81;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;76;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;68;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;68;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;75;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;81;466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;78;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;68;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;73;490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;73;436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;81;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;74;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;67;346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;72;322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;72;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;76;454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;79;436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;68;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;80;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;80;348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;71;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;68;317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;74;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;75;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;68;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;70;337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;78;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;69;459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;81;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;81;400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;79;414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;81;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;77;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;67;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;68;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;71;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;68;481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;74;451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;81;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;79;412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;80;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;71;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;78;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;68;408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;76;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;67;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;70;273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;76;385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;69;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;77;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;72;365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;69;501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;80;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;72;451;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;77;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;79;466;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;74;293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;78;444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;72;426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;78;358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;68;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;72;471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;67;421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;81;462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;71;465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;76;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;73;365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;72;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;80;303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;71;410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;79;283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;81;303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;72;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;68;488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;74;450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;70;338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;78;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;70;211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;69;290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;81;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;68;353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;74;452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;77;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;73;485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;81;314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;80;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;73;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;77;450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;72;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;74;470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;76;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;72;350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;76;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;76;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;71;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;70;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;72;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;75;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;78;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;76;484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;77;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;67;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;80;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;67;408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;74;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;76;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;78;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;74;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;68;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;69;345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;79;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;76;388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;68;303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;77;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;74;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;68;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;73;377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;69;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;67;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;75;352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;69;486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;78;468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;77;249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;79;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;76;354;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;70;412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;81;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;68;369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;74;324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;81;378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;74;442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;69;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;71;338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;77;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;80;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;68;461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;73;411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;71;467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;72;432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;80;500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;74;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;75;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;69;324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;70;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;73;391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
