3;25;1;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;
3;25;2;;;;;;;;;;;;;;;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;
3;25;3;;;;;;;;;;;;;;;;;;;;;;9;9;9;9;9;9;9;;;;;;;;;;;;;
3;25;4;;;;;;;;;;;;;;;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;;;;
3;26;1;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;;;;;;;;;;;;;
3;26;2;;;;;;;;;;;;;;;5;5;5;5;5;5;;;;;;;;;;;;;;;;;;;;;
3;26;3;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;
3;26;4;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;28;1;;;;;;;;;;;;;;;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;
3;28;2;;;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;3;;;;;;;;;;;;;
3;28;3;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;
3;28;4;;;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;3;;;;;;;;;;;;;
3;29;1;;;;;;;;;;;;;;;6;6;6;6;6;6;;;;;;;;;;;;;;;;;;;;;
3;29;2;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;
3;29;3;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;4;4;4;;;;;;;;;;;;;
3;29;4;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;30;1;;;;;;;;;;;;;;;;;;;;;;6;6;6;6;6;6;6;;;;;;;;;;;;;
3;30;2;;;;;;;;;;;;;;;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;
3;30;3;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;30;4;;;;;;;;;;;;;;;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;;
3;47;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;
3;47;2;;;;;;;;;;;;;;;8;8;8;8;8;8;;;;;;;;;;;;;;;;;;;;;
3;47;3;;;;;;;;;;;;;;;;;;;;;;7;7;7;7;7;7;7;;;;;;;;;;;;;
3;47;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;
3;48;1;;;;;;;;;;;;;;;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;48;2;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;48;3;;;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;3;;;;;;;;;;;;;
4;32;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;
4;32;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;
4;32;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;
4;32;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;
4;33;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;3;;;;;;;
4;33;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;
4;33;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;
4;33;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;
4;19;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;
4;19;2;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;19;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;
4;20;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;7;7;7;;;;;;;
4;20;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;
4;20;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;
4;21;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;
4;21;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;
4;21;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;5;5;5;;;;;;;
5;45;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;
5;45;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;4;;;;;;;
5;45;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;
5;45;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;
5;34;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;
5;34;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;
5;34;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;
5;34;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;
5;35;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;
5;35;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;
5;35;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;
5;36;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;
5;36;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;
5;36;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;
5;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;
5;37;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;
5;37;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;
5;37;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;
5;37;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Part Family;Part Family;Setup Time;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cell;Cell;Transportation Time;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job;Due Date;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
No;Reference_point1;Reference_point2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;52;182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;56;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;59;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;54;363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;49;298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;48;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;53;373;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;60;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;53;292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;60;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;65;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;50;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;62;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;62;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;62;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;58;314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;60;160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;65;333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;63;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;57;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;52;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;60;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;55;305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;60;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;52;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;57;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;54;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;55;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;65;176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;65;264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;59;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;50;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;49;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;57;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;65;348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;62;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;49;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;55;366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;55;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;65;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;56;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;49;260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;54;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;54;159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;59;340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;63;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;49;163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;63;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;63;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;53;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;50;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;56;238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;58;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;49;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;52;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;61;196;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;50;343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;65;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;65;299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;63;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;64;275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;60;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;48;162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;50;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;53;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;49;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;56;337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;65;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;63;309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;64;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;53;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;61;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;49;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;59;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;48;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;52;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;59;289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;51;285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;60;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;54;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;51;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;63;171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;54;338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;60;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;63;348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;56;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;61;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;54;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;62;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
