1;8;3;;;;;;;;4;;;;;;;;;;;;;;;;;;;;
1;9;1;;5;5;5;5;5;5;;;;;;;;;;;;;;;;;;;;;
1;9;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9;3;;5;5;5;5;5;5;;;;;;;;;;;;;;;;;;;;;
2;3;1;;;;;;;;;;4;4;4;4;4;4;;;;;;;;;;;;;
2;3;2;;7;7;7;7;7;7;;;;;;;;;;;;;;;;;;;;;
2;3;3;;;;;;;;;2;;;;;;;;;;;;;;;;;;;
2;6;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;6;2;;;;;;;;;;7;7;7;7;7;7;;;;;;;;;;;;;
2;6;3;;;;;;;;;5;;;;;;;;;;;;;;;;;;;
2;6;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;1;;;;;;;;;6;;;;;;;;;;;;;;;;;;;
2;4;2;;;;;;;;;;2;2;2;2;2;2;;;;;;;;;;;;;
2;4;3;;;;;;;;;6;;;;;;;;;;;;;;;;;;;
2;10;1;;;;;;;;;9;;;;;;;;;;;;;;;;;;;
2;10;2;;7;7;7;7;7;7;;;;;;;;;;;;;;;;;;;;;
2;10;3;;;;;;;;;;3;3;3;3;3;3;;;;;;;;;;;;;
2;11;1;;;;;;;;;;;;;;;;3;;;;;;;;;;;;
2;11;2;;;;;;;;;5;;;;;;;;;;;;;;;;;;;
2;11;3;;;;;;;;;;;;;;;;3;;;;;;;;;;;;
2;12;1;;;;;;;;;;4;4;4;4;4;4;;;;;;;;;;;;;
2;12;2;;;;;;;;;;;;;;;;5;;;;;;;;;;;;
2;12;3;;;;;;;;;;4;4;4;4;4;4;;;;;;;;;;;;;
2;22;1;;;;;;;;;;3;3;3;3;3;3;;;;;;;;;;;;;
2;22;2;;;;;;;;;8;;;;;;;;;;;;;;;;;;;
2;22;3;;;;;;;;;;3;3;3;3;3;3;;;;;;;;;;;;;
2;22;4;;;;;;;;;8;;;;;;;;;;;;;;;;;;;
2;23;1;;;;;;;;;;7;7;7;7;7;7;;;;;;;;;;;;;
3;15;1;;;;;;;;;;;;;;;;;;2;;;;;;;;;;
3;15;2;;;;;;;;;;;;;;;;;4;;;;;;;;;;;
3;15;3;;;;;;;;;;1;1;1;1;1;1;;;;;;;;;;;;;
3;16;1;;;;;;;;;;;;;;;;;5;;;;;;;;;;;
3;16;2;;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;
3;16;3;;;;;;;;;;;;;;;;;;3;;;;;;;;;;
3;16;4;;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;
3;17;1;;;;;;;;;;1;1;1;1;1;1;;;;;;;;;;;;;
3;17;2;;;;;;;;;;;;;;;;;1;;;;;;;;;;;
3;17;3;;;;;;;;;;;;;;;;;;2;;;;;;;;;;
4;91;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
4;91;2;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
4;91;3;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;
4;49;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
4;49;2;;;;;;;;;;;;;;;;;;;8;;;;;;;;;
4;49;3;;;;;;;;;;;;;;;;;;;;;;;;;;;2;
4;49;4;;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;;
4;93;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
4;93;2;;;;;;;;4;;;;;;;;;;;;;;;;;;;;
4;93;3;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
4;93;4;;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;;
4;20;1;;;;;;;;;;;;;;;;;;;;;7;7;7;7;7;7;;
4;20;2;;;;;;;;;;;;;;;;;;;;8;;;;;;;;
4;20;3;;;;;;;;;;;;;;;;;;;;;;;;;;;5;
4;21;1;;;;;;;;;;;;;;;;;;;;;;;;;;;3;
4;21;2;;;;;;;;;;;;;;;;;;;4;;;;;;;;;
4;21;3;;;;;;;;;;;;;;;;;;;;;5;5;5;5;5;5;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Part Family;Part Family;Setup Time;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cell;Cell;Transportation Time;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job;Due Date;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
No;Reference_point1;Reference_point2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;65;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;69;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;72;270;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;67;386;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;63;317;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;62;228;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;67;396;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;72;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;66;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;73;331;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;77;193;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;64;258;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;74;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;74;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;75;373;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;70;334;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;73;175;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;77;355;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;75;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;70;291;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;66;397;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;73;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;68;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;72;279;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;65;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;70;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;67;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;68;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;77;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;77;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;72;182;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;63;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;63;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;70;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;77;370;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;74;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;63;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;68;389;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;68;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;77;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;69;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;63;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;67;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;67;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;71;361;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;75;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;63;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;76;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;75;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;66;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;64;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;69;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;70;241;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;63;210;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;66;271;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;74;211;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;64;365;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;77;244;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;77;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;75;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;77;294;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;73;208;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;62;177;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;64;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;66;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;63;382;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;69;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;77;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;75;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;76;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;67;217;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;73;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;63;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;72;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;62;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;65;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;71;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;64;304;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;72;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;67;293;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;64;397;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;75;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;67;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;73;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;75;370;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;69;237;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;73;353;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;68;339;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;74;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;63;248;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;68;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;62;336;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;77;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;66;370;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;72;265;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;69;292;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;67;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;76;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;67;327;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;75;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;77;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;68;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;63;388;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;69;358;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;65;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;74;211;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;65;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;64;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;77;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;63;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;70;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;72;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;68;385;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;77;254;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;76;184;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;68;197;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;72;358;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;67;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;70;373;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;72;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;68;281;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;72;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;71;231;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;66;247;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;65;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;67;212;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;71;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;73;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;72;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;73;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;62;199;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;76;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;62;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;69;266;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;72;191;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;74;185;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;70;192;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;63;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;64;277;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;75;211;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;72;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;64;245;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;72;225;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;70;253;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;63;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;68;302;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;64;279;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;62;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;71;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;64;386;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;74;372;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;72;204;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;75;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;72;284;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;65;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;77;215;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;63;296;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;70;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;77;303;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;69;352;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;64;201;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;67;272;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;72;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;76;183;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;63;366;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;69;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;66;371;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;68;345;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;76;397;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;69;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;71;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;64;261;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;65;220;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;69;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;77;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;66;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;62;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;74;318;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;70;226;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;69;315;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;68;309;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;68;252;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;65;236;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;76;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;64;342;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;69;398;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;63;198;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;65;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;77;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;65;278;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;73;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;63;280;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;71;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;72;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;63;342;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;65;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;70;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;77;392;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;71;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;64;387;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;67;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;69;219;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;64;234;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;76;374;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;64;322;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;72;312;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;62;397;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;76;206;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;70;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;74;349;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;71;395;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;64;262;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;70;347;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;69;222;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;64;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;70;216;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;74;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;64;287;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;74;371;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;67;243;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;70;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;74;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;63;305;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;72;293;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;77;351;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;69;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;62;256;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;67;246;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;63;188;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;72;255;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;74;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;73;379;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;64;276;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;75;348;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;75;259;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;67;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;71;274;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;65;356;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;65;333;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;66;388;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;63;382;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;66;257;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;74;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;64;263;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;76;359;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;68;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;65;390;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;70;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;63;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;66;315;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;73;371;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;73;303;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;68;357;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;63;301;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;63;293;;;;;;;;;;;;;;;;;;;;;;;;;;;;
