,n,20,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29
31,1,77,4,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
32,1,78,1,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
33,1,78,2,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
34,1,78,3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
35,1,78,4,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
36,1,79,1,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
37,1,79,2,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
38,1,79,3,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
39,1,79,4,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,
40,2,80,1,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
41,2,80,2,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
42,2,80,3,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
43,2,81,1,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,
44,2,81,2,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
45,2,81,3,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
46,2,81,4,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
47,2,82,1,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
48,2,82,2,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,
49,2,82,3,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
50,2,82,4,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
51,2,82,5,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
52,2,83,1,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
53,2,83,2,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
54,2,83,3,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
55,2,83,4,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
56,2,84,1,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
57,2,84,2,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
58,2,84,3,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
59,2,85,1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
60,2,85,2,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
61,2,85,3,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
62,2,85,4,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
63,2,86,1,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,
64,2,86,2,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
65,2,86,3,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
66,2,86,4,,,,,,,,,,,3.0,3.0,3.0,,,,,,,,,,,,,,
67,3,87,1,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
68,3,87,2,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,,,,
69,3,87,3,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
70,3,87,4,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
71,3,88,1,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
72,3,88,2,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,
73,3,88,3,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
74,3,88,4,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,,,,,,
75,3,88,5,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
76,3,89,1,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,
77,3,89,2,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
78,3,89,3,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
79,3,89,4,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,
80,3,90,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
81,3,90,2,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,
82,3,90,3,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,
83,3,90,4,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,
84,4,91,1,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,
85,4,91,2,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
86,4,91,3,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
87,4,92,1,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,
88,4,92,2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
89,4,92,3,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
90,4,93,1,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,
91,4,93,2,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
92,4,93,3,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
93,4,93,4,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Part Family,Part Family,Setup Time,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,3,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,4,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,Cell,Cell,Transportation Time,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,3,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Job,Due Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,74,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,75,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,77,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,78,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,79,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,80,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,81,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,82,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,83,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,84,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,85,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,86,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,87,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,88,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,89,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,90,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,91,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,92,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,93,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,No,Reference_point1,Reference_point2,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1,35,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2,41,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,3,45,127,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,4,38,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,5,32,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,6,30,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7,37,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8,46,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,9,36,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,10,46,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,11,52,102,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,12,33,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,13,49,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,14,49,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,15,49,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,16,43,149,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,17,46,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,18,53,156,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,19,50,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,20,42,134,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,21,36,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,22,46,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,23,40,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,24,46,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,25,35,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,26,42,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,27,38,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,28,39,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,29,52,101,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,30,53,132,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,31,45,98,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,32,32,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,33,32,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,34,43,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,35,53,161,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,36,49,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,37,32,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,38,40,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,39,39,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,40,52,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,41,41,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,42,31,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,43,38,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,44,38,95,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,45,44,158,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,46,50,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,47,32,97,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,48,51,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,49,50,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,50,37,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,51,33,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,52,41,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,53,43,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,54,31,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,55,36,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,56,48,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,57,33,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,58,53,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,59,53,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,60,50,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,61,52,136,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,62,46,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,63,30,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,64,33,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,65,37,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,66,31,165,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,67,41,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,68,53,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,69,50,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,70,51,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,71,37,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,72,47,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,73,32,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,74,45,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,75,30,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,76,35,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,77,44,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,78,34,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,79,46,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,80,38,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,81,34,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,82,50,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,83,38,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,84,46,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,85,50,161,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,86,41,117,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,87,47,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,88,39,151,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,89,49,133,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,90,31,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,91,39,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,92,31,150,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,93,53,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,94,37,161,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,95,45,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,96,40,135,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,97,38,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,98,51,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,99,37,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,100,49,114,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,101,53,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,102,39,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,103,32,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,104,41,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,105,35,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,106,48,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,107,35,95,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,108,33,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,109,52,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,110,32,132,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,111,42,158,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,112,46,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,113,40,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,114,52,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,115,52,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,116,39,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,117,46,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,118,38,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,119,42,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,120,45,95,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,121,39,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,122,45,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,123,44,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,124,37,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,125,35,140,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,126,38,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,127,44,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,128,47,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,129,45,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,130,47,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,131,30,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,132,51,107,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,133,30,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,134,41,126,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,135,45,101,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,136,48,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,137,42,101,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,138,32,98,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,139,34,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,140,49,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,141,45,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,142,33,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,143,46,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,144,42,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,145,32,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,146,39,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,147,34,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,148,30,114,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,149,43,132,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,150,34,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,151,48,161,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,152,46,105,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,153,49,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,154,45,132,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,155,35,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,156,53,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,157,32,136,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,158,42,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,159,53,138,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,160,41,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,161,33,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,162,37,128,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,163,46,109,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,164,51,98,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,165,32,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,166,40,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,167,36,161,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,168,39,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,169,52,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,170,41,122,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,171,43,97,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,172,33,124,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,173,35,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,174,41,142,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,175,53,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,176,36,95,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,177,30,123,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,178,48,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,179,43,113,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,180,41,143,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,181,40,141,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,182,39,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,183,35,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,184,51,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,185,33,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,186,41,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,187,32,103,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,188,35,104,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,189,53,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,190,34,130,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,191,47,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,192,32,131,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,193,44,129,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,194,46,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,195,32,152,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,196,35,147,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,197,42,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,198,52,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,199,44,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,200,33,167,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,201,37,112,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,202,41,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,203,33,115,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,204,52,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,205,33,145,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,206,45,142,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,207,30,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,208,51,106,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,209,42,166,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,210,48,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,211,44,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,212,33,125,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,213,42,153,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,214,41,111,,,,,,,,,,,,,,,,,,,,,,,,,,,
