320;48;78;;;;;;;;;;;;
321;61;65;;;;;;;;;;;;
322;37;92;;;;;;;;;;;;
323;63;94;;;;;;;;;;;;
324;39;78;;;;;;;;;;;;
325;34;66;;;;;;;;;;;;
326;65;93;;;;;;;;;;;;
327;68;98;;;;;;;;;;;;
328;34;91;;;;;;;;;;;;
329;36;78;;;;;;;;;;;;
330;70;102;;;;;;;;;;;;
331;71;63;;;;;;;;;;;;
332;73;66;;;;;;;;;;;;
333;71;87;;;;;;;;;;;;
334;57;67;;;;;;;;;;;;
335;69;73;;;;;;;;;;;;
336;54;74;;;;;;;;;;;;
337;71;75;;;;;;;;;;;;
338;37;104;;;;;;;;;;;;
339;49;65;;;;;;;;;;;;
340;68;64;;;;;;;;;;;;
341;72;75;;;;;;;;;;;;
342;43;81;;;;;;;;;;;;
343;52;61;;;;;;;;;;;;
344;62;66;;;;;;;;;;;;
345;44;68;;;;;;;;;;;;
346;64;88;;;;;;;;;;;;
347;46;83;;;;;;;;;;;;
348;50;90;;;;;;;;;;;;
349;38;106;;;;;;;;;;;;
350;63;69;;;;;;;;;;;;
351;38;108;;;;;;;;;;;;
352;53;96;;;;;;;;;;;;
353;58;84;;;;;;;;;;;;
354;63;86;;;;;;;;;;;;
355;61;64;;;;;;;;;;;;
356;44;107;;;;;;;;;;;;
357;54;100;;;;;;;;;;;;
358;70;90;;;;;;;;;;;;
359;67;87;;;;;;;;;;;;
360;60;104;;;;;;;;;;;;
361;67;82;;;;;;;;;;;;
362;69;95;;;;;;;;;;;;
363;54;105;;;;;;;;;;;;
364;72;82;;;;;;;;;;;;
365;70;83;;;;;;;;;;;;
366;66;81;;;;;;;;;;;;
367;49;93;;;;;;;;;;;;
368;72;107;;;;;;;;;;;;
369;67;84;;;;;;;;;;;;
370;66;107;;;;;;;;;;;;
371;45;68;;;;;;;;;;;;
372;51;68;;;;;;;;;;;;
373;70;98;;;;;;;;;;;;
374;36;84;;;;;;;;;;;;
375;57;99;;;;;;;;;;;;
376;65;86;;;;;;;;;;;;
377;45;99;;;;;;;;;;;;
378;47;92;;;;;;;;;;;;
379;37;97;;;;;;;;;;;;
380;42;93;;;;;;;;;;;;
381;55;73;;;;;;;;;;;;
382;59;70;;;;;;;;;;;;
383;45;99;;;;;;;;;;;;
384;57;100;;;;;;;;;;;;
385;68;105;;;;;;;;;;;;
386;65;76;;;;;;;;;;;;
387;63;94;;;;;;;;;;;;
388;58;92;;;;;;;;;;;;
389;34;95;;;;;;;;;;;;
390;65;95;;;;;;;;;;;;
391;68;83;;;;;;;;;;;;
392;69;65;;;;;;;;;;;;
393;61;72;;;;;;;;;;;;
394;40;87;;;;;;;;;;;;
395;47;75;;;;;;;;;;;;
396;69;63;;;;;;;;;;;;
397;45;66;;;;;;;;;;;;
398;51;61;;;;;;;;;;;;
399;55;71;;;;;;;;;;;;
400;69;65;;;;;;;;;;;;
401;42;71;;;;;;;;;;;;
402;59;92;;;;;;;;;;;;
403;34;82;;;;;;;;;;;;
404;66;88;;;;;;;;;;;;
405;41;93;;;;;;;;;;;;
406;59;78;;;;;;;;;;;;
407;72;84;;;;;;;;;;;;
408;66;62;;;;;;;;;;;;
409;49;86;;;;;;;;;;;;
410;54;60;;;;;;;;;;;;
411;60;60;;;;;;;;;;;;
412;53;87;;;;;;;;;;;;
413;35;94;;;;;;;;;;;;
414;36;90;;;;;;;;;;;;
415;44;89;;;;;;;;;;;;
416;39;98;;;;;;;;;;;;
417;67;93;;;;;;;;;;;;
418;54;90;;;;;;;;;;;;
419;67;70;;;;;;;;;;;;
420;37;71;;;;;;;;;;;;
421;52;88;;;;;;;;;;;;
422;49;92;;;;;;;;;;;;
423;60;85;;;;;;;;;;;;
424;38;98;;;;;;;;;;;;
425;46;78;;;;;;;;;;;;
426;59;108;;;;;;;;;;;;
427;62;102;;;;;;;;;;;;
428;52;69;;;;;;;;;;;;
429;63;64;;;;;;;;;;;;
430;58;75;;;;;;;;;;;;
431;50;69;;;;;;;;;;;;
432;46;89;;;;;;;;;;;;
433;55;102;;;;;;;;;;;;
434;55;74;;;;;;;;;;;;
435;72;69;;;;;;;;;;;;
436;42;68;;;;;;;;;;;;
437;51;73;;;;;;;;;;;;
438;56;63;;;;;;;;;;;;
439;59;100;;;;;;;;;;;;
440;69;86;;;;;;;;;;;;
441;57;72;;;;;;;;;;;;
442;46;103;;;;;;;;;;;;
443;72;66;;;;;;;;;;;;
444;36;107;;;;;;;;;;;;
445;43;75;;;;;;;;;;;;
446;68;96;;;;;;;;;;;;
447;58;97;;;;;;;;;;;;
448;67;72;;;;;;;;;;;;
449;45;98;;;;;;;;;;;;
450;38;99;;;;;;;;;;;;
451;73;100;;;;;;;;;;;;
452;66;65;;;;;;;;;;;;
453;40;82;;;;;;;;;;;;
454;56;81;;;;;;;;;;;;
455;46;78;;;;;;;;;;;;
456;56;104;;;;;;;;;;;;
457;41;63;;;;;;;;;;;;
458;63;67;;;;;;;;;;;;
459;69;80;;;;;;;;;;;;
460;58;79;;;;;;;;;;;;
461;65;88;;;;;;;;;;;;
462;36;91;;;;;;;;;;;;
463;47;82;;;;;;;;;;;;
464;56;93;;;;;;;;;;;;
465;51;74;;;;;;;;;;;;
466;65;101;;;;;;;;;;;;
467;62;64;;;;;;;;;;;;
468;56;97;;;;;;;;;;;;
469;51;69;;;;;;;;;;;;
470;62;85;;;;;;;;;;;;
471;57;91;;;;;;;;;;;;
472;60;101;;;;;;;;;;;;
473;64;106;;;;;;;;;;;;
474;56;85;;;;;;;;;;;;
475;35;93;;;;;;;;;;;;
476;49;102;;;;;;;;;;;;
477;40;94;;;;;;;;;;;;
478;73;79;;;;;;;;;;;;
479;64;68;;;;;;;;;;;;
480;64;94;;;;;;;;;;;;
481;69;102;;;;;;;;;;;;
482;73;60;;;;;;;;;;;;
483;57;95;;;;;;;;;;;;
484;41;64;;;;;;;;;;;;
485;54;106;;;;;;;;;;;;
486;62;93;;;;;;;;;;;;
487;61;65;;;;;;;;;;;;
488;66;67;;;;;;;;;;;;
489;70;70;;;;;;;;;;;;
490;69;78;;;;;;;;;;;;
491;70;62;;;;;;;;;;;;
492;59;97;;;;;;;;;;;;
493;71;105;;;;;;;;;;;;
494;61;60;;;;;;;;;;;;
495;37;67;;;;;;;;;;;;
496;34;73;;;;;;;;;;;;
497;51;60;;;;;;;;;;;;
498;59;95;;;;;;;;;;;;
499;59;92;;;;;;;;;;;;
500;44;62;;;;;;;;;;;;
501;64;82;;;;;;;;;;;;
502;34;64;;;;;;;;;;;;
503;73;94;;;;;;;;;;;;
504;40;62;;;;;;;;;;;;
505;69;100;;;;;;;;;;;;
506;53;86;;;;;;;;;;;;
507;44;79;;;;;;;;;;;;
508;66;100;;;;;;;;;;;;
509;43;70;;;;;;;;;;;;
510;37;92;;;;;;;;;;;;
511;35;69;;;;;;;;;;;;
512;34;78;;;;;;;;;;;;
513;71;80;;;;;;;;;;;;
514;44;93;;;;;;;;;;;;
515;52;65;;;;;;;;;;;;
516;54;72;;;;;;;;;;;;
517;72;101;;;;;;;;;;;;
518;58;81;;;;;;;;;;;;
519;35;86;;;;;;;;;;;;
520;65;71;;;;;;;;;;;;
521;65;90;;;;;;;;;;;;
522;38;72;;;;;;;;;;;;
523;60;83;;;;;;;;;;;;
524;34;61;;;;;;;;;;;;
525;42;99;;;;;;;;;;;;
526;53;80;;;;;;;;;;;;
527;57;89;;;;;;;;;;;;
528;34;87;;;;;;;;;;;;
529;52;90;;;;;;;;;;;;
530;40;87;;;;;;;;;;;;
531;51;83;;;;;;;;;;;;
532;57;98;;;;;;;;;;;;
533;46;71;;;;;;;;;;;;
534;57;80;;;;;;;;;;;;
535;64;77;;;;;;;;;;;;
536;65;93;;;;;;;;;;;;
537;51;101;;;;;;;;;;;;
538;69;80;;;;;;;;;;;;
539;37;96;;;;;;;;;;;;
540;62;82;;;;;;;;;;;;
541;50;70;;;;;;;;;;;;
542;52;92;;;;;;;;;;;;
543;58;64;;;;;;;;;;;;
544;61;77;;;;;;;;;;;;
545;67;62;;;;;;;;;;;;
546;73;80;;;;;;;;;;;;
547;49;70;;;;;;;;;;;;
548;65;74;;;;;;;;;;;;
549;35;75;;;;;;;;;;;;
550;71;80;;;;;;;;;;;;
551;70;88;;;;;;;;;;;;
552;44;102;;;;;;;;;;;;
553;34;98;;;;;;;;;;;;
554;73;96;;;;;;;;;;;;
555;62;89;;;;;;;;;;;;
556;52;94;;;;;;;;;;;;
557;70;94;;;;;;;;;;;;
558;39;71;;;;;;;;;;;;
559;34;105;;;;;;;;;;;;
560;40;71;;;;;;;;;;;;
561;56;70;;;;;;;;;;;;
562;56;94;;;;;;;;;;;;
563;48;78;;;;;;;;;;;;
564;46;71;;;;;;;;;;;;
565;36;88;;;;;;;;;;;;
566;49;97;;;;;;;;;;;;
567;66;74;;;;;;;;;;;;
568;55;100;;;;;;;;;;;;
569;72;90;;;;;;;;;;;;
570;59;101;;;;;;;;;;;;
571;38;106;;;;;;;;;;;;
572;59;72;;;;;;;;;;;;
573;57;73;;;;;;;;;;;;
574;54;92;;;;;;;;;;;;
575;37;87;;;;;;;;;;;;
576;46;64;;;;;;;;;;;;
577;39;94;;;;;;;;;;;;
578;68;94;;;;;;;;;;;;
579;34;86;;;;;;;;;;;;
580;53;91;;;;;;;;;;;;
581;52;96;;;;;;;;;;;;
582;61;67;;;;;;;;;;;;
583;42;94;;;;;;;;;;;;
584;69;90;;;;;;;;;;;;
585;40;74;;;;;;;;;;;;
586;44;78;;;;;;;;;;;;
587;45;76;;;;;;;;;;;;
588;38;89;;;;;;;;;;;;
589;56;75;;;;;;;;;;;;
590;39;63;;;;;;;;;;;;
591;68;91;;;;;;;;;;;;
592;40;84;;;;;;;;;;;;
593;44;73;;;;;;;;;;;;
594;58;65;;;;;;;;;;;;
595;50;101;;;;;;;;;;;;
596;66;80;;;;;;;;;;;;
597;38;108;;;;;;;;;;;;
598;48;77;;;;;;;;;;;;
599;44;84;;;;;;;;;;;;
600;35;103;;;;;;;;;;;;
601;49;103;;;;;;;;;;;;
602;54;97;;;;;;;;;;;;
603;45;104;;;;;;;;;;;;
604;65;100;;;;;;;;;;;;
605;57;72;;;;;;;;;;;;
606;39;94;;;;;;;;;;;;
607;50;80;;;;;;;;;;;;
608;65;100;;;;;;;;;;;;
609;57;69;;;;;;;;;;;;
610;68;105;;;;;;;;;;;;
611;37;98;;;;;;;;;;;;
612;42;75;;;;;;;;;;;;
613;53;101;;;;;;;;;;;;
614;44;75;;;;;;;;;;;;
615;72;97;;;;;;;;;;;;
616;47;63;;;;;;;;;;;;
617;45;71;;;;;;;;;;;;
618;61;108;;;;;;;;;;;;
619;39;78;;;;;;;;;;;;
620;41;77;;;;;;;;;;;;
621;53;99;;;;;;;;;;;;
622;55;67;;;;;;;;;;;;
623;62;65;;;;;;;;;;;;
624;73;94;;;;;;;;;;;;
625;41;86;;;;;;;;;;;;
626;64;63;;;;;;;;;;;;
627;59;65;;;;;;;;;;;;
628;65;89;;;;;;;;;;;;
629;60;69;;;;;;;;;;;;
630;45;81;;;;;;;;;;;;
631;60;83;;;;;;;;;;;;
632;68;100;;;;;;;;;;;;
633;70;63;;;;;;;;;;;;
634;50;68;;;;;;;;;;;;
635;63;99;;;;;;;;;;;;
636;61;70;;;;;;;;;;;;
637;73;85;;;;;;;;;;;;
638;51;74;;;;;;;;;;;;
639;44;62;;;;;;;;;;;;
640;57;78;;;;;;;;;;;;
641;68;87;;;;;;;;;;;;
642;38;80;;;;;;;;;;;;
643;73;73;;;;;;;;;;;;
644;51;68;;;;;;;;;;;;
645;51;64;;;;;;;;;;;;
646;46;106;;;;;;;;;;;;
647;37;97;;;;;;;;;;;;
648;62;60;;;;;;;;;;;;
649;71;95;;;;;;;;;;;;
650;43;91;;;;;;;;;;;;
651;62;99;;;;;;;;;;;;
652;73;78;;;;;;;;;;;;
653;67;86;;;;;;;;;;;;
654;37;65;;;;;;;;;;;;
655;60;85;;;;;;;;;;;;
656;47;89;;;;;;;;;;;;
657;58;104;;;;;;;;;;;;
658;56;64;;;;;;;;;;;;
659;48;81;;;;;;;;;;;;
660;66;91;;;;;;;;;;;;
661;59;71;;;;;;;;;;;;
662;63;91;;;;;;;;;;;;
663;54;97;;;;;;;;;;;;
664;39;71;;;;;;;;;;;;
665;66;81;;;;;;;;;;;;
666;47;86;;;;;;;;;;;;
667;66;106;;;;;;;;;;;;
668;60;62;;;;;;;;;;;;
669;57;96;;;;;;;;;;;;
670;57;81;;;;;;;;;;;;
671;41;76;;;;;;;;;;;;
672;54;105;;;;;;;;;;;;
673;63;94;;;;;;;;;;;;
674;47;68;;;;;;;;;;;;
