3;30;2;;;;;;;;;;;;;;3;3;3;;;;;;;
3;30;3;;;;;;;;;;;;;5;;;;;;;;;;
3;30;4;;;;;;;;;;;;;;3;3;3;;;;;;;
4;32;1;;;;;;;;;;;;;;;;;;;;7;;;
4;32;2;;;;;;;;;;;;;;;;;;;;;;6;
4;32;3;;;;;;;;;;;;;;;;;;;5;;;;
4;32;4;;;;;;;;;;;;;;;;;;;;;2;;
4;33;1;;;;;;;;;;;;;;;;;;;;;3;;
4;33;2;;;;;;;;;;;;;;;;;;;6;;;;
4;33;3;;;;;;;;;;;;;;;;;;;;5;;;
4;33;4;;;;;;;;;;;;;;;;;;;;;3;;
4;19;1;;;;;;;;;;;;;;;;;;;3;;;;
4;19;2;;;;;;;;;;;;;6;;;;;;;;;;
4;19;3;;;;;;;;;;;;;;;;;;;;2;;;
4;19;4;;;;;;;;;;;;;6;;;;;;;;;;
4;19;5;;;;;;;;;;;;;;;;;;;;2;;;
4;20;1;;;;;;;;;;;;;;;;;;;;;7;;
4;20;2;;;;;;;;;;;;;;;;;;;;8;;;
4;20;3;;;;;;;;;;;;;;;;;;;;;;5;
4;20;4;;;;;;;;;;;;;;;;;;;;8;;;
4;20;5;;;;;;;;;;;;;;;;;;;;;7;;
4;21;1;;;;;;;;;;;;;;;;;;;;;;3;
4;21;2;;;;;;;;;;;;;;;;;;;4;;;;
4;21;3;;;;;;;;;;;;;;;;;;;;;5;;
4;21;4;;;;;;;;;;;;;;;;;;;;;;3;
4;21;5;;;;;;;;;;;;;;;;;;;;;5;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Part Family;Part Family;Setup Time;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;
1;3;7;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;
2;3;4;;;;;;;;;;;;;;;;;;;;;;;
2;4;2;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;
3;4;5;;;;;;;;;;;;;;;;;;;;;;;
4;1;7;;;;;;;;;;;;;;;;;;;;;;;
4;2;5;;;;;;;;;;;;;;;;;;;;;;;
4;3;2;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Cell;Cell;Transportation Time;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;
1;3;5;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;
2;3;8;;;;;;;;;;;;;;;;;;;;;;;
2;4;5;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;
3;4;3;;;;;;;;;;;;;;;;;;;;;;;
4;1;5;;;;;;;;;;;;;;;;;;;;;;;
4;2;4;;;;;;;;;;;;;;;;;;;;;;;
4;3;3;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Job;Due Date;;;;;;;;;;;;;;;;;;;;;;;;
2;77;;;;;;;;;;;;;;;;;;;;;;;;
8;110;;;;;;;;;;;;;;;;;;;;;;;;
38;47;;;;;;;;;;;;;;;;;;;;;;;;
39;2;;;;;;;;;;;;;;;;;;;;;;;;
40;106;;;;;;;;;;;;;;;;;;;;;;;;
44;74;;;;;;;;;;;;;;;;;;;;;;;;
10;8;;;;;;;;;;;;;;;;;;;;;;;;
11;53;;;;;;;;;;;;;;;;;;;;;;;;
22;11;;;;;;;;;;;;;;;;;;;;;;;;
31;7;;;;;;;;;;;;;;;;;;;;;;;;
41;5;;;;;;;;;;;;;;;;;;;;;;;;
42;25;;;;;;;;;;;;;;;;;;;;;;;;
43;6;;;;;;;;;;;;;;;;;;;;;;;;
25;29;;;;;;;;;;;;;;;;;;;;;;;;
26;22;;;;;;;;;;;;;;;;;;;;;;;;
27;14;;;;;;;;;;;;;;;;;;;;;;;;
28;3;;;;;;;;;;;;;;;;;;;;;;;;
29;8;;;;;;;;;;;;;;;;;;;;;;;;
30;18;;;;;;;;;;;;;;;;;;;;;;;;
32;62;;;;;;;;;;;;;;;;;;;;;;;;
33;15;;;;;;;;;;;;;;;;;;;;;;;;
19;15;;;;;;;;;;;;;;;;;;;;;;;;
20;28;;;;;;;;;;;;;;;;;;;;;;;;
21;43;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
No;Reference_point1;Reference_point2;;;;;;;;;;;;;;;;;;;;;;;
1;56;286;;;;;;;;;;;;;;;;;;;;;;;
2;60;441;;;;;;;;;;;;;;;;;;;;;;;
3;64;361;;;;;;;;;;;;;;;;;;;;;;;
4;58;481;;;;;;;;;;;;;;;;;;;;;;;
5;53;410;;;;;;;;;;;;;;;;;;;;;;;
6;51;318;;;;;;;;;;;;;;;;;;;;;;;
7;57;492;;;;;;;;;;;;;;;;;;;;;;;
8;65;413;;;;;;;;;;;;;;;;;;;;;;;
9;56;404;;;;;;;;;;;;;;;;;;;;;;;
10;65;424;;;;;;;;;;;;;;;;;;;;;;;
11;70;281;;;;;;;;;;;;;;;;;;;;;;;
12;54;349;;;;;;;;;;;;;;;;;;;;;;;
13;67;299;;;;;;;;;;;;;;;;;;;;;;;
14;67;332;;;;;;;;;;;;;;;;;;;;;;;
15;68;468;;;;;;;;;;;;;;;;;;;;;;;
16;62;428;;;;;;;;;;;;;;;;;;;;;;;
17;65;263;;;;;;;;;;;;;;;;;;;;;;;
18;71;449;;;;;;;;;;;;;;;;;;;;;;;
19;69;274;;;;;;;;;;;;;;;;;;;;;;;
20;61;383;;;;;;;;;;;;;;;;;;;;;;;
21;56;493;;;;;;;;;;;;;;;;;;;;;;;
22;65;350;;;;;;;;;;;;;;;;;;;;;;;
23;60;418;;;;;;;;;;;;;;;;;;;;;;;
24;65;371;;;;;;;;;;;;;;;;;;;;;;;
25;56;343;;;;;;;;;;;;;;;;;;;;;;;
26;62;299;;;;;;;;;;;;;;;;;;;;;;;
27;58;422;;;;;;;;;;;;;;;;;;;;;;;
28;59;296;;;;;;;;;;;;;;;;;;;;;;;
29;70;279;;;;;;;;;;;;;;;;;;;;;;;
30;71;374;;;;;;;;;;;;;;;;;;;;;;;
31;64;271;;;;;;;;;;;;;;;;;;;;;;;
32;53;310;;;;;;;;;;;;;;;;;;;;;;;
33;52;333;;;;;;;;;;;;;;;;;;;;;;;
34;62;332;;;;;;;;;;;;;;;;;;;;;;;
35;71;465;;;;;;;;;;;;;;;;;;;;;;;
36;67;311;;;;;;;;;;;;;;;;;;;;;;;
37;53;302;;;;;;;;;;;;;;;;;;;;;;;
38;60;484;;;;;;;;;;;;;;;;;;;;;;;
39;59;441;;;;;;;;;;;;;;;;;;;;;;;
40;70;288;;;;;;;;;;;;;;;;;;;;;;;
41;61;335;;;;;;;;;;;;;;;;;;;;;;;
42;52;370;;;;;;;;;;;;;;;;;;;;;;;
43;58;350;;;;;;;;;;;;;;;;;;;;;;;
44;58;261;;;;;;;;;;;;;;;;;;;;;;;
45;63;456;;;;;;;;;;;;;;;;;;;;;;;
46;68;441;;;;;;;;;;;;;;;;;;;;;;;
47;52;266;;;;;;;;;;;;;;;;;;;;;;;
48;69;313;;;;;;;;;;;;;;;;;;;;;;;
49;69;371;;;;;;;;;;;;;;;;;;;;;;;
50;57;288;;;;;;;;;;;;;;;;;;;;;;;
51;53;347;;;;;;;;;;;;;;;;;;;;;;;
52;60;346;;;;;;;;;;;;;;;;;;;;;;;
53;62;331;;;;;;;;;;;;;;;;;;;;;;;
54;52;299;;;;;;;;;;;;;;;;;;;;;;;
55;56;363;;;;;;;;;;;;;;;;;;;;;;;
56;66;301;;;;;;;;;;;;;;;;;;;;;;;
57;53;460;;;;;;;;;;;;;;;;;;;;;;;
58;71;334;;;;;;;;;;;;;;;;;;;;;;;
59;71;413;;;;;;;;;;;;;;;;;;;;;;;
60;68;424;;;;;;;;;;;;;;;;;;;;;;;
61;70;387;;;;;;;;;;;;;;;;;;;;;;;
62;65;297;;;;;;;;;;;;;;;;;;;;;;;
63;51;265;;;;;;;;;;;;;;;;;;;;;;;
64;53;277;;;;;;;;;;;;;;;;;;;;;;;
65;57;307;;;;;;;;;;;;;;;;;;;;;;;
66;52;477;;;;;;;;;;;;;;;;;;;;;;;
67;60;453;;;;;;;;;;;;;;;;;;;;;;;
68;71;288;;;;;;;;;;;;;;;;;;;;;;;
69;68;423;;;;;;;;;;;;;;;;;;;;;;;
70;70;272;;;;;;;;;;;;;;;;;;;;;;;
71;57;307;;;;;;;;;;;;;;;;;;;;;;;
72;66;302;;;;;;;;;;;;;;;;;;;;;;;
73;52;420;;;;;;;;;;;;;;;;;;;;;;;
74;64;315;;;;;;;;;;;;;;;;;;;;;;;
75;51;393;;;;;;;;;;;;;;;;;;;;;;;
76;56;312;;;;;;;;;;;;;;;;;;;;;;;
77;64;401;;;;;;;;;;;;;;;;;;;;;;;
78;54;397;;;;;;;;;;;;;;;;;;;;;;;
79;65;333;;;;;;;;;;;;;;;;;;;;;;;
80;58;385;;;;;;;;;;;;;;;;;;;;;;;
81;54;493;;;;;;;;;;;;;;;;;;;;;;;
82;69;274;;;;;;;;;;;;;;;;;;;;;;;
83;58;454;;;;;;;;;;;;;;;;;;;;;;;
84;65;333;;;;;;;;;;;;;;;;;;;;;;;
85;68;465;;;;;;;;;;;;;;;;;;;;;;;
86;60;328;;;;;;;;;;;;;;;;;;;;;;;
87;66;448;;;;;;;;;;;;;;;;;;;;;;;
88;58;433;;;;;;;;;;;;;;;;;;;;;;;
89;67;379;;;;;;;;;;;;;;;;;;;;;;;
90;52;339;;;;;;;;;;;;;;;;;;;;;;;
91;59;470;;;;;;;;;;;;;;;;;;;;;;;
92;51;430;;;;;;;;;;;;;;;;;;;;;;;
93;71;462;;;;;;;;;;;;;;;;;;;;;;;
94;57;465;;;;;;;;;;;;;;;;;;;;;;;
95;64;356;;;;;;;;;;;;;;;;;;;;;;;
96;60;385;;;;;;;;;;;;;;;;;;;;;;;
97;58;348;;;;;;;;;;;;;;;;;;;;;;;
98;69;336;;;;;;;;;;;;;;;;;;;;;;;
99;57;421;;;;;;;;;;;;;;;;;;;;;;;
100;68;320;;;;;;;;;;;;;;;;;;;;;;;
101;71;336;;;;;;;;;;;;;;;;;;;;;;;
102;59;296;;;;;;;;;;;;;;;;;;;;;;;
103;53;483;;;;;;;;;;;;;;;;;;;;;;;
104;61;453;;;;;;;;;;;;;;;;;;;;;;;
105;55;363;;;;;;;;;;;;;;;;;;;;;;;
106;67;300;;;;;;;;;;;;;;;;;;;;;;;
107;55;262;;;;;;;;;;;;;;;;;;;;;;;
108;54;326;;;;;;;;;;;;;;;;;;;;;;;
109;70;295;;;;;;;;;;;;;;;;;;;;;;;
110;53;376;;;;;;;;;;;;;;;;;;;;;;;
111;61;454;;;;;;;;;;;;;;;;;;;;;;;
112;65;364;;;;;;;;;;;;;;;;;;;;;;;
113;60;480;;;;;;;;;;;;;;;;;;;;;;;
114;70;345;;;;;;;;;;;;;;;;;;;;;;;
115;70;273;;;;;;;;;;;;;;;;;;;;;;;
116;59;286;;;;;;;;;;;;;;;;;;;;;;;
117;65;452;;;;;;;;;;;;;;;;;;;;;;;
118;58;274;;;;;;;;;;;;;;;;;;;;;;;
119;61;468;;;;;;;;;;;;;;;;;;;;;;;
120;64;262;;;;;;;;;;;;;;;;;;;;;;;
121;58;373;;;;;;;;;;;;;;;;;;;;;;;
122;64;307;;;;;;;;;;;;;;;;;;;;;;;
123;64;322;;;;;;;;;;;;;;;;;;;;;;;
124;57;338;;;;;;;;;;;;;;;;;;;;;;;
125;55;400;;;;;;;;;;;;;;;;;;;;;;;
126;58;301;;;;;;;;;;;;;;;;;;;;;;;
127;63;337;;;;;;;;;;;;;;;;;;;;;;;
128;66;295;;;;;;;;;;;;;;;;;;;;;;;
129;64;480;;;;;;;;;;;;;;;;;;;;;;;
130;66;296;;;;;;;;;;;;;;;;;;;;;;;
131;51;288;;;;;;;;;;;;;;;;;;;;;;;
132;69;298;;;;;;;;;;;;;;;;;;;;;;;
133;51;419;;;;;;;;;;;;;;;;;;;;;;;
134;61;357;;;;;;;;;;;;;;;;;;;;;;;
135;64;280;;;;;;;;;;;;;;;;;;;;;;;
136;67;274;;;;;;;;;;;;;;;;;;;;;;;
137;61;280;;;;;;;;;;;;;;;;;;;;;;;
138;53;269;;;;;;;;;;;;;;;;;;;;;;;
139;54;369;;;;;;;;;;;;;;;;;;;;;;;
140;68;300;;;;;;;;;;;;;;;;;;;;;;;
141;64;403;;;;;;;;;;;;;;;;;;;;;;;
142;53;335;;;;;;;;;;;;;;;;;;;;;;;
143;65;315;;;;;;;;;;;;;;;;;;;;;;;
144;62;343;;;;;;;;;;;;;;;;;;;;;;;
145;52;309;;;;;;;;;;;;;;;;;;;;;;;
146;59;394;;;;;;;;;;;;;;;;;;;;;;;
147;54;371;;;;;;;;;;;;;;;;;;;;;;;
148;51;320;;;;;;;;;;;;;;;;;;;;;;;
149;63;374;;;;;;;;;;;;;;;;;;;;;;;
150;54;481;;;;;;;;;;;;;;;;;;;;;;;
151;67;467;;;;;;;;;;;;;;;;;;;;;;;
152;65;293;;;;;;;;;;;;;;;;;;;;;;;
153;68;333;;;;;;;;;;;;;;;;;;;;;;;
154;64;376;;;;;;;;;;;;;;;;;;;;;;;
155;55;423;;;;;;;;;;;;;;;;;;;;;;;
156;71;305;;;;;;;;;;;;;;;;;;;;;;;
157;53;388;;;;;;;;;;;;;;;;;;;;;;;
158;61;352;;;;;;;;;;;;;;;;;;;;;;;
159;71;395;;;;;;;;;;;;;;;;;;;;;;;
160;61;447;;;;;;;;;;;;;;;;;;;;;;;
161;54;290;;;;;;;;;;;;;;;;;;;;;;;
162;57;364;;;;;;;;;;;;;;;;;;;;;;;
163;65;306;;;;;;;;;;;;;;;;;;;;;;;
164;69;271;;;;;;;;;;;;;;;;;;;;;;;
165;52;461;;;;;;;;;;;;;;;;;;;;;;;
166;60;421;;;;;;;;;;;;;;;;;;;;;;;
167;57;467;;;;;;;;;;;;;;;;;;;;;;;
168;59;439;;;;;;;;;;;;;;;;;;;;;;;
169;70;492;;;;;;;;;;;;;;;;;;;;;;;
170;61;346;;;;;;;;;;;;;;;;;;;;;;;
171;63;266;;;;;;;;;;;;;;;;;;;;;;;
172;54;352;;;;;;;;;;;;;;;;;;;;;;;
173;55;310;;;;;;;;;;;;;;;;;;;;;;;
174;60;406;;;;;;;;;;;;;;;;;;;;;;;
175;71;403;;;;;;;;;;;;;;;;;;;;;;;
176;56;260;;;;;;;;;;;;;;;;;;;;;;;
177;51;348;;;;;;;;;;;;;;;;;;;;;;;
178;67;411;;;;;;;;;;;;;;;;;;;;;;;
179;62;316;;;;;;;;;;;;;;;;;;;;;;;
180;60;408;;;;;;;;;;;;;;;;;;;;;;;
181;59;402;;;;;;;;;;;;;;;;;;;;;;;
182;59;343;;;;;;;;;;;;;;;;;;;;;;;
183;55;326;;;;;;;;;;;;;;;;;;;;;;;
184;69;314;;;;;;;;;;;;;;;;;;;;;;;
185;54;436;;;;;;;;;;;;;;;;;;;;;;;
186;60;494;;;;;;;;;;;;;;;;;;;;;;;
187;52;287;;;;;;;;;;;;;;;;;;;;;;;
188;55;289;;;;;;;;;;;;;;;;;;;;;;;
189;71;479;;;;;;;;;;;;;;;;;;;;;;;
190;55;369;;;;;;;;;;;;;;;;;;;;;;;
191;66;323;;;;;;;;;;;;;;;;;;;;;;;
192;52;372;;;;;;;;;;;;;;;;;;;;;;;
193;63;366;;;;;;;;;;;;;;;;;;;;;;;
194;65;474;;;;;;;;;;;;;;;;;;;;;;;
195;52;436;;;;;;;;;;;;;;;;;;;;;;;
196;55;422;;;;;;;;;;;;;;;;;;;;;;;
197;62;462;;;;;;;;;;;;;;;;;;;;;;;
198;70;488;;;;;;;;;;;;;;;;;;;;;;;
199;63;445;;;;;;;;;;;;;;;;;;;;;;;
200;54;483;;;;;;;;;;;;;;;;;;;;;;;
201;57;313;;;;;;;;;;;;;;;;;;;;;;;
202;60;309;;;;;;;;;;;;;;;;;;;;;;;
203;54;324;;;;;;;;;;;;;;;;;;;;;;;
204;70;469;;;;;;;;;;;;;;;;;;;;;;;
205;54;415;;;;;;;;;;;;;;;;;;;;;;;
206;64;405;;;;;;;;;;;;;;;;;;;;;;;
207;51;493;;;;;;;;;;;;;;;;;;;;;;;
208;69;296;;;;;;;;;;;;;;;;;;;;;;;
209;61;479;;;;;;;;;;;;;;;;;;;;;;;
210;67;444;;;;;;;;;;;;;;;;;;;;;;;
211;63;491;;;;;;;;;;;;;;;;;;;;;;;
212;53;353;;;;;;;;;;;;;;;;;;;;;;;
213;62;442;;;;;;;;;;;;;;;;;;;;;;;
214;60;312;;;;;;;;;;;;;;;;;;;;;;;
215;54;317;;;;;;;;;;;;;;;;;;;;;;;
216;61;306;;;;;;;;;;;;;;;;;;;;;;;
217;67;320;;;;;;;;;;;;;;;;;;;;;;;
218;54;379;;;;;;;;;;;;;;;;;;;;;;;
219;67;466;;;;;;;;;;;;;;;;;;;;;;;
220;57;333;;;;;;;;;;;;;;;;;;;;;;;
221;62;446;;;;;;;;;;;;;;;;;;;;;;;
222;66;360;;;;;;;;;;;;;;;;;;;;;;;
223;52;398;;;;;;;;;;;;;;;;;;;;;;;
224;64;386;;;;;;;;;;;;;;;;;;;;;;;
225;71;446;;;;;;;;;;;;;;;;;;;;;;;
226;60;419;;;;;;;;;;;;;;;;;;;;;;;
227;51;347;;;;;;;;;;;;;;;;;;;;;;;
228;58;336;;;;;;;;;;;;;;;;;;;;;;;
229;52;277;;;;;;;;;;;;;;;;;;;;;;;
230;65;346;;;;;;;;;;;;;;;;;;;;;;;
231;67;423;;;;;;;;;;;;;;;;;;;;;;;
232;66;474;;;;;;;;;;;;;;;;;;;;;;;
233;54;368;;;;;;;;;;;;;;;;;;;;;;;
234;68;442;;;;;;;;;;;;;;;;;;;;;;;
235;68;350;;;;;;;;;;;;;;;;;;;;;;;
236;58;409;;;;;;;;;;;;;;;;;;;;;;;
237;63;366;;;;;;;;;;;;;;;;;;;;;;;
238;56;450;;;;;;;;;;;;;;;;;;;;;;;
239;55;427;;;;;;;;;;;;;;;;;;;;;;;
240;57;483;;;;;;;;;;;;;;;;;;;;;;;
241;53;478;;;;;;;;;;;;;;;;;;;;;;;
242;56;348;;;;;;;;;;;;;;;;;;;;;;;
243;67;455;;;;;;;;;;;;;;;;;;;;;;;
244;54;354;;;;;;;;;;;;;;;;;;;;;;;
245;70;454;;;;;;;;;;;;;;;;;;;;;;;
246;59;429;;;;;;;;;;;;;;;;;;;;;;;
247;55;486;;;;;;;;;;;;;;;;;;;;;;;
248;61;456;;;;;;;;;;;;;;;;;;;;;;;
249;52;457;;;;;;;;;;;;;;;;;;;;;;;
250;56;408;;;;;;;;;;;;;;;;;;;;;;;
251;66;467;;;;;;;;;;;;;;;;;;;;;;;
252;65;395;;;;;;;;;;;;;;;;;;;;;;;
253;60;451;;;;;;;;;;;;;;;;;;;;;;;
254;52;394;;;;;;;;;;;;;;;;;;;;;;;
255;53;386;;;;;;;;;;;;;;;;;;;;;;;
256;53;348;;;;;;;;;;;;;;;;;;;;;;;
257;67;428;;;;;;;;;;;;;;;;;;;;;;;
258;56;466;;;;;;;;;;;;;;;;;;;;;;;
259;60;340;;;;;;;;;;;;;;;;;;;;;;;
260;53;335;;;;;;;;;;;;;;;;;;;;;;;
261;57;363;;;;;;;;;;;;;;;;;;;;;;;
262;69;262;;;;;;;;;;;;;;;;;;;;;;;
263;71;408;;;;;;;;;;;;;;;;;;;;;;;
264;59;409;;;;;;;;;;;;;;;;;;;;;;;
265;70;356;;;;;;;;;;;;;;;;;;;;;;;
266;66;352;;;;;;;;;;;;;;;;;;;;;;;
267;60;417;;;;;;;;;;;;;;;;;;;;;;;
268;55;315;;;;;;;;;;;;;;;;;;;;;;;
269;55;419;;;;;;;;;;;;;;;;;;;;;;;
270;70;488;;;;;;;;;;;;;;;;;;;;;;;
271;66;401;;;;;;;;;;;;;;;;;;;;;;;
272;56;347;;;;;;;;;;;;;;;;;;;;;;;
273;66;271;;;;;;;;;;;;;;;;;;;;;;;
274;70;376;;;;;;;;;;;;;;;;;;;;;;;
275;65;406;;;;;;;;;;;;;;;;;;;;;;;
276;59;430;;;;;;;;;;;;;;;;;;;;;;;
277;66;485;;;;;;;;;;;;;;;;;;;;;;;
278;58;332;;;;;;;;;;;;;;;;;;;;;;;
279;51;421;;;;;;;;;;;;;;;;;;;;;;;
280;63;448;;;;;;;;;;;;;;;;;;;;;;;
281;59;363;;;;;;;;;;;;;;;;;;;;;;;
282;64;427;;;;;;;;;;;;;;;;;;;;;;;
283;67;425;;;;;;;;;;;;;;;;;;;;;;;
284;70;283;;;;;;;;;;;;;;;;;;;;;;;
285;61;263;;;;;;;;;;;;;;;;;;;;;;;
286;64;438;;;;;;;;;;;;;;;;;;;;;;;
287;59;295;;;;;;;;;;;;;;;;;;;;;;;
288;62;421;;;;;;;;;;;;;;;;;;;;;;;
289;54;376;;;;;;;;;;;;;;;;;;;;;;;
290;56;475;;;;;;;;;;;;;;;;;;;;;;;
291;65;479;;;;;;;;;;;;;;;;;;;;;;;
292;70;336;;;;;;;;;;;;;;;;;;;;;;;
293;51;262;;;;;;;;;;;;;;;;;;;;;;;
294;65;371;;;;;;;;;;;;;;;;;;;;;;;
295;57;470;;;;;;;;;;;;;;;;;;;;;;;
296;55;387;;;;;;;;;;;;;;;;;;;;;;;
297;52;293;;;;;;;;;;;;;;;;;;;;;;;
298;63;332;;;;;;;;;;;;;;;;;;;;;;;
299;71;393;;;;;;;;;;;;;;;;;;;;;;;
300;63;266;;;;;;;;;;;;;;;;;;;;;;;
