1;38;4;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;
1;40;1;;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;
1;40;2;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;
1;40;3;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;40;4;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;
1;44;1;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;
1;44;2;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;
1;44;3;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
1;44;4;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;69;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;69;2;;;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;
1;69;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;69;4;;;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;
1;70;1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;70;2;;;7;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;
1;70;3;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;1;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;
1;71;2;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;3;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;71;4;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;
1;72;1;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;72;2;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;
1;72;3;;;8;8;8;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;1;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;
2;3;2;;;7;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;3;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;
2;4;1;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;
2;4;2;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;
2;4;3;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;
2;6;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;6;2;;;;;;;;;7;7;;;;;;;;;;;;;;;;;;;;;
2;6;3;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;
2;6;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;10;1;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;
2;10;2;;;7;7;7;;;;;;;;;;;;;;;;;;;;;;;;;;
2;10;3;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;;;;
2;22;1;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;;;;
2;22;2;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;
2;22;3;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;;;;
2;22;4;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;
2;23;1;;;;;;;;;7;7;;;;;;;;;;;;;;;;;;;;;
2;73;1;;;;;;;;;5;5;;;;;;;;;;;;;;;;;;;;;
2;73;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;
3;15;1;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;
3;15;2;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;
3;15;3;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;
3;16;1;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;
3;16;2;;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;
3;16;3;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;
3;16;4;;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;
3;17;1;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;
3;17;2;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;
3;17;3;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;
3;27;1;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;
3;27;2;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;
3;27;3;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;
3;28;1;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;
3;28;2;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;
3;28;3;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;
3;28;4;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;
3;29;1;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;
3;29;2;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;
3;29;3;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;
3;29;4;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;
3;47;1;;;;;;;;;;;;;;;;;3;3;;;;;;;;;;;;;
3;47;2;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;
3;47;3;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;
3;47;4;;;;;;;;;;;;;;;;;3;3;;;;;;;;;;;;;
3;48;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
3;48;2;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;
3;48;3;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;
3;30;1;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;
3;30;2;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;
3;30;3;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;
3;30;4;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;
4;18;1;;;;;;;;;;;;;;;;;6;6;;;;;;;;;;;;;
4;18;2;;;;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;
4;24;1;;;;;;;;;;;;;;;7;7;;;;;;;;;;;;;;;
4;24;2;;;;;;;;;;;;;;;;;4;4;;;;;;;;;;;;;
4;24;3;;;;;;;;;;;;;;;7;7;;;;;;;;;;;;;;;
4;32;1;;;;;;;;;;;;;;;;;7;7;;;;;;;;;;;;;
4;32;2;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;
4;32;3;;;;;;;;;;;;;;;5;5;;;;;;;;;;;;;;;
4;32;4;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;
4;33;1;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;
4;33;2;;;;;;;;;;;;;;;6;6;;;;;;;;;;;;;;;
4;33;3;;;;;;;;;;;;;;;;;5;5;;;;;;;;;;;;;
4;33;4;;;;;;;;;;;;;;;6;6;;;;;;;;;;;;;;;
4;20;1;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;
4;20;2;;;;;;;;;;;;;;;;;8;8;;;;;;;;;;;;;
4;20;3;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;
4;21;1;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;
4;21;2;;;;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;
4;21;3;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;
4;49;1;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;
4;49;2;;;;;;;;;;;;;;;8;8;;;;;;;;;;;;;;;
4;49;3;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;
4;49;4;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;
4;67;1;;;;;;;;;;;;;;;5;5;;;;;;;;;;;;;;;
4;67;2;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;
4;67;3;;;;;;;;;;;;;;;;;4;4;;;;;;;;;;;;;
4;67;4;;;;;;;;;;;;;;;5;5;;;;;;;;;;;;;;;
4;68;1;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
4;68;2;;;;;;;;;;;;;;;;;8;8;;;;;;;;;;;;;
4;68;3;;;;;;;;;;;;;;;7;7;;;;;;;;;;;;;;;
4;68;4;;;;;;;;;;;;;;;;;8;8;;;;;;;;;;;;;
5;45;1;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;
5;45;2;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;
5;45;3;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;
5;45;4;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;
5;34;1;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;
5;34;2;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;
5;34;3;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;
5;34;4;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
5;35;1;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
5;35;2;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;
5;35;3;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;
5;36;1;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;
5;36;2;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
5;36;3;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;
5;36;4;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;
5;37;1;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;
5;37;2;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;
5;37;3;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;
5;37;4;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;
6;60;1;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;
6;60;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;
6;60;3;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;
6;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;
6;61;1;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;
6;61;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;
6;61;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;
6;61;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;
6;62;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;
6;62;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;
6;62;3;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;
6;62;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;
6;63;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;
6;63;2;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;
6;63;3;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;
6;63;4;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;
6;64;1;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;
6;64;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;
6;64;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;
6;64;4;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;
6;65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;
6;65;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;
6;65;3;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;
6;66;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;
6;66;2;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;
6;66;3;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;
6;66;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Part Family;Part Family;Setup Time;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;5;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cell;Cell;Transportation Time;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;5;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;5;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;5;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;6;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;6;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job;Due Date;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
No;Reference_point1;Reference_point2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;67;393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;75;711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;82;548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;71;793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;62;649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;60;459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;70;816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;82;655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;68;635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;83;677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;92;384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;64;523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;86;421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;86;487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;87;766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;78;684;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;83;346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;93;727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;89;370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;77;592;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;68;818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;83;525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;74;664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;82;567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;67;510;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;77;421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;71;672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;72;414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;92;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;93;574;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;81;362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;63;443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;62;490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;78;487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;93;761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;86;445;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;62;426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;74;799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;73;712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;92;398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;76;494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;61;565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;71;526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;71;343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;80;742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;88;712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;62;352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;90;448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;89;569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
