62;60;83;;;;;;;;;;
63;34;75;;;;;;;;;;
64;38;78;;;;;;;;;;
65;45;86;;;;;;;;;;
66;37;130;;;;;;;;;;
67;52;124;;;;;;;;;;
68;71;81;;;;;;;;;;
69;66;116;;;;;;;;;;
70;68;77;;;;;;;;;;
71;46;86;;;;;;;;;;
72;62;84;;;;;;;;;;
73;37;115;;;;;;;;;;
74;58;88;;;;;;;;;;
75;35;108;;;;;;;;;;
76;43;87;;;;;;;;;;
77;57;110;;;;;;;;;;
78;40;109;;;;;;;;;;
79;59;93;;;;;;;;;;
80;47;106;;;;;;;;;;
81;40;134;;;;;;;;;;
82;67;77;;;;;;;;;;
83;47;124;;;;;;;;;;
84;60;93;;;;;;;;;;
85;66;127;;;;;;;;;;
86;51;91;;;;;;;;;;
87;62;122;;;;;;;;;;
88;48;119;;;;;;;;;;
89;64;105;;;;;;;;;;
90;36;94;;;;;;;;;;
91;48;128;;;;;;;;;;
92;35;118;;;;;;;;;;
93;70;126;;;;;;;;;;
94;45;127;;;;;;;;;;
95;58;99;;;;;;;;;;
96;50;106;;;;;;;;;;
97;47;97;;;;;;;;;;
98;67;93;;;;;;;;;;
99;46;115;;;;;;;;;;
100;65;89;;;;;;;;;;
101;71;93;;;;;;;;;;
102;48;83;;;;;;;;;;
103;37;132;;;;;;;;;;
104;52;124;;;;;;;;;;
105;42;100;;;;;;;;;;
106;63;84;;;;;;;;;;
107;42;74;;;;;;;;;;
108;39;91;;;;;;;;;;
109;70;83;;;;;;;;;;
110;37;104;;;;;;;;;;
111;53;124;;;;;;;;;;
112;59;101;;;;;;;;;;
113;50;131;;;;;;;;;;
114;69;96;;;;;;;;;;
115;68;77;;;;;;;;;;
116;49;80;;;;;;;;;;
117;60;124;;;;;;;;;;
118;47;77;;;;;;;;;;
119;53;128;;;;;;;;;;
120;57;74;;;;;;;;;;
121;48;103;;;;;;;;;;
122;58;86;;;;;;;;;;
123;57;90;;;;;;;;;;
124;45;94;;;;;;;;;;
125;42;110;;;;;;;;;;
126;48;84;;;;;;;;;;
127;56;94;;;;;;;;;;
128;61;83;;;;;;;;;;
129;58;131;;;;;;;;;;
130;61;83;;;;;;;;;;
131;34;81;;;;;;;;;;
132;68;84;;;;;;;;;;
133;35;115;;;;;;;;;;
134;52;99;;;;;;;;;;
135;58;79;;;;;;;;;;
136;63;77;;;;;;;;;;
137;53;79;;;;;;;;;;
138;38;76;;;;;;;;;;
139;40;102;;;;;;;;;;
140;65;84;;;;;;;;;;
141;58;111;;;;;;;;;;
142;39;93;;;;;;;;;;
143;59;88;;;;;;;;;;
144;53;95;;;;;;;;;;
145;37;86;;;;;;;;;;
146;49;108;;;;;;;;;;
147;40;102;;;;;;;;;;
148;34;89;;;;;;;;;;
149;56;103;;;;;;;;;;
150;40;131;;;;;;;;;;
151;63;127;;;;;;;;;;
152;59;82;;;;;;;;;;
153;65;93;;;;;;;;;;
154;58;104;;;;;;;;;;
155;42;116;;;;;;;;;;
156;70;85;;;;;;;;;;
157;38;107;;;;;;;;;;
158;53;98;;;;;;;;;;
159;71;109;;;;;;;;;;
160;52;122;;;;;;;;;;
161;39;82;;;;;;;;;;
162;46;100;;;;;;;;;;
163;59;85;;;;;;;;;;
164;67;77;;;;;;;;;;
165;37;126;;;;;;;;;;
166;51;115;;;;;;;;;;
167;45;127;;;;;;;;;;
168;49;120;;;;;;;;;;
169;69;134;;;;;;;;;;
170;52;96;;;;;;;;;;
171;55;75;;;;;;;;;;
172;39;97;;;;;;;;;;
173;42;87;;;;;;;;;;
174;51;111;;;;;;;;;;
175;70;111;;;;;;;;;;
176;44;74;;;;;;;;;;
177;34;97;;;;;;;;;;
178;63;113;;;;;;;;;;
179;55;88;;;;;;;;;;
180;51;112;;;;;;;;;;
181;50;110;;;;;;;;;;
182;49;95;;;;;;;;;;
183;42;91;;;;;;;;;;
184;68;88;;;;;;;;;;
185;39;119;;;;;;;;;;
186;51;134;;;;;;;;;;
187;37;81;;;;;;;;;;
188;42;81;;;;;;;;;;
189;71;130;;;;;;;;;;
190;41;102;;;;;;;;;;
191;61;90;;;;;;;;;;
192;37;103;;;;;;;;;;
193;56;101;;;;;;;;;;
194;59;129;;;;;;;;;;
195;37;119;;;;;;;;;;
196;41;116;;;;;;;;;;
197;54;126;;;;;;;;;;
198;69;133;;;;;;;;;;
199;57;122;;;;;;;;;;
200;39;131;;;;;;;;;;
201;45;87;;;;;;;;;;
202;51;86;;;;;;;;;;
203;39;90;;;;;;;;;;
204;68;128;;;;;;;;;;
205;40;114;;;;;;;;;;
206;58;111;;;;;;;;;;
207;35;134;;;;;;;;;;
208;68;83;;;;;;;;;;
209;53;131;;;;;;;;;;
210;63;121;;;;;;;;;;
211;56;134;;;;;;;;;;
212;39;98;;;;;;;;;;
213;54;121;;;;;;;;;;
214;51;87;;;;;;;;;;
215;40;88;;;;;;;;;;
216;53;85;;;;;;;;;;
217;63;89;;;;;;;;;;
218;39;105;;;;;;;;;;
219;64;127;;;;;;;;;;
220;46;93;;;;;;;;;;
221;54;122;;;;;;;;;;
222;62;100;;;;;;;;;;
223;37;109;;;;;;;;;;
224;58;106;;;;;;;;;;
225;70;122;;;;;;;;;;
226;51;115;;;;;;;;;;
227;34;96;;;;;;;;;;
228;47;93;;;;;;;;;;
229;37;78;;;;;;;;;;
230;59;96;;;;;;;;;;
231;64;116;;;;;;;;;;
232;61;129;;;;;;;;;;
233;39;102;;;;;;;;;;
234;66;121;;;;;;;;;;
235;65;97;;;;;;;;;;
236;47;112;;;;;;;;;;
237;56;101;;;;;;;;;;
238;43;123;;;;;;;;;;
239;42;117;;;;;;;;;;
240;45;132;;;;;;;;;;
241;38;130;;;;;;;;;;
242;43;97;;;;;;;;;;
243;64;124;;;;;;;;;;
244;40;98;;;;;;;;;;
245;68;124;;;;;;;;;;
246;50;118;;;;;;;;;;
247;42;132;;;;;;;;;;
248;53;125;;;;;;;;;;
249;36;125;;;;;;;;;;
250;44;112;;;;;;;;;;
251;62;127;;;;;;;;;;
252;60;109;;;;;;;;;;
253;50;123;;;;;;;;;;
254;37;108;;;;;;;;;;
255;38;106;;;;;;;;;;
256;37;96;;;;;;;;;;
257;63;117;;;;;;;;;;
258;43;127;;;;;;;;;;
259;50;94;;;;;;;;;;
260;38;93;;;;;;;;;;
261;45;100;;;;;;;;;;
262;66;74;;;;;;;;;;
263;70;112;;;;;;;;;;
264;50;112;;;;;;;;;;
265;70;99;;;;;;;;;;
266;62;97;;;;;;;;;;
267;50;114;;;;;;;;;;
268;41;88;;;;;;;;;;
269;42;115;;;;;;;;;;
270;69;133;;;;;;;;;;
271;62;110;;;;;;;;;;
272;44;96;;;;;;;;;;
273;61;76;;;;;;;;;;
274;70;104;;;;;;;;;;
275;61;112;;;;;;;;;;
276;49;118;;;;;;;;;;
277;61;132;;;;;;;;;;
278;47;92;;;;;;;;;;
279;34;115;;;;;;;;;;
280;57;122;;;;;;;;;;
281;48;100;;;;;;;;;;
282;57;117;;;;;;;;;;
283;64;116;;;;;;;;;;
284;69;80;;;;;;;;;;
285;53;74;;;;;;;;;;
286;58;120;;;;;;;;;;
287;49;83;;;;;;;;;;
288;55;116;;;;;;;;;;
289;40;104;;;;;;;;;;
290;44;129;;;;;;;;;;
291;59;130;;;;;;;;;;
292;69;93;;;;;;;;;;
293;34;74;;;;;;;;;;
294;59;102;;;;;;;;;;
295;46;128;;;;;;;;;;
296;42;107;;;;;;;;;;
297;36;82;;;;;;;;;;
298;56;92;;;;;;;;;;
299;71;108;;;;;;;;;;
300;55;75;;;;;;;;;;
301;38;125;;;;;;;;;;
302;71;116;;;;;;;;;;
303;70;113;;;;;;;;;;
304;46;108;;;;;;;;;;
305;48;113;;;;;;;;;;
306;39;105;;;;;;;;;;
307;49;116;;;;;;;;;;
308;38;101;;;;;;;;;;
309;53;92;;;;;;;;;;
310;60;121;;;;;;;;;;
311;35;102;;;;;;;;;;
312;63;111;;;;;;;;;;
313;64;80;;;;;;;;;;
314;60;89;;;;;;;;;;
315;55;89;;;;;;;;;;
316;60;109;;;;;;;;;;
317;69;89;;;;;;;;;;
318;64;124;;;;;;;;;;
319;70;87;;;;;;;;;;
320;47;96;;;;;;;;;;
321;60;80;;;;;;;;;;
322;37;114;;;;;;;;;;
323;62;117;;;;;;;;;;
324;39;96;;;;;;;;;;
325;34;81;;;;;;;;;;
326;64;115;;;;;;;;;;
327;67;122;;;;;;;;;;
328;34;112;;;;;;;;;;
329;36;96;;;;;;;;;;
330;68;126;;;;;;;;;;
331;70;78;;;;;;;;;;
332;71;82;;;;;;;;;;
333;69;108;;;;;;;;;;
334;56;83;;;;;;;;;;
335;67;91;;;;;;;;;;
336;53;91;;;;;;;;;;
337;69;93;;;;;;;;;;
338;37;129;;;;;;;;;;
339;48;80;;;;;;;;;;
340;66;79;;;;;;;;;;
341;70;93;;;;;;;;;;
342;42;100;;;;;;;;;;
343;51;75;;;;;;;;;;
344;61;82;;;;;;;;;;
345;43;84;;;;;;;;;;
346;62;109;;;;;;;;;;
347;46;103;;;;;;;;;;
348;50;111;;;;;;;;;;
349;38;131;;;;;;;;;;
350;61;85;;;;;;;;;;
351;38;134;;;;;;;;;;
352;52;119;;;;;;;;;;
353;57;104;;;;;;;;;;
354;61;107;;;;;;;;;;
355;60;79;;;;;;;;;;
356;43;132;;;;;;;;;;
357;53;124;;;;;;;;;;
358;68;112;;;;;;;;;;
359;65;108;;;;;;;;;;
360;59;129;;;;;;;;;;
361;66;101;;;;;;;;;;
362;68;117;;;;;;;;;;
363;53;130;;;;;;;;;;
364;70;102;;;;;;;;;;
365;68;103;;;;;;;;;;
366;64;100;;;;;;;;;;
367;48;115;;;;;;;;;;
368;70;133;;;;;;;;;;
369;66;104;;;;;;;;;;
370;65;132;;;;;;;;;;
371;45;84;;;;;;;;;;
372;50;84;;;;;;;;;;
373;69;122;;;;;;;;;;
374;36;104;;;;;;;;;;
375;56;122;;;;;;;;;;
376;63;107;;;;;;;;;;
377;44;123;;;;;;;;;;
378;47;114;;;;;;;;;;
379;37;120;;;;;;;;;;
380;42;115;;;;;;;;;;
381;54;90;;;;;;;;;;
382;58;86;;;;;;;;;;
383;44;123;;;;;;;;;;
384;56;124;;;;;;;;;;
385;66;130;;;;;;;;;;
386;63;94;;;;;;;;;;
387;62;116;;;;;;;;;;
388;57;114;;;;;;;;;;
389;34;118;;;;;;;;;;
390;64;118;;;;;;;;;;
391;66;103;;;;;;;;;;
392;67;80;;;;;;;;;;
393;60;89;;;;;;;;;;
394;40;108;;;;;;;;;;
395;46;92;;;;;;;;;;
396;67;78;;;;;;;;;;
397;44;81;;;;;;;;;;
398;50;75;;;;;;;;;;
399;54;88;;;;;;;;;;
400;67;80;;;;;;;;;;
401;41;88;;;;;;;;;;
402;58;114;;;;;;;;;;
403;34;101;;;;;;;;;;
404;64;109;;;;;;;;;;
405;41;115;;;;;;;;;;
406;58;96;;;;;;;;;;
407;70;103;;;;;;;;;;
408;65;77;;;;;;;;;;
409;49;106;;;;;;;;;;
410;53;75;;;;;;;;;;
411;58;74;;;;;;;;;;
412;52;107;;;;;;;;;;
413;35;116;;;;;;;;;;
414;35;111;;;;;;;;;;
415;44;110;;;;;;;;;;
416;39;121;;;;;;;;;;
417;65;115;;;;;;;;;;
418;53;111;;;;;;;;;;
419;65;87;;;;;;;;;;
420;37;88;;;;;;;;;;
421;51;109;;;;;;;;;;
422;48;114;;;;;;;;;;
423;59;105;;;;;;;;;;
424;38;122;;;;;;;;;;
425;45;97;;;;;;;;;;
426;57;134;;;;;;;;;;
427;61;127;;;;;;;;;;
428;51;85;;;;;;;;;;
429;62;79;;;;;;;;;;
430;57;93;;;;;;;;;;
431;49;85;;;;;;;;;;
432;45;110;;;;;;;;;;
433;54;126;;;;;;;;;;
434;54;91;;;;;;;;;;
435;70;86;;;;;;;;;;
436;42;84;;;;;;;;;;
437;51;91;;;;;;;;;;
438;55;78;;;;;;;;;;
439;58;124;;;;;;;;;;
440;67;106;;;;;;;;;;
441;56;89;;;;;;;;;;
442;45;128;;;;;;;;;;
443;70;82;;;;;;;;;;
444;36;132;;;;;;;;;;
445;42;93;;;;;;;;;;
446;67;119;;;;;;;;;;
447;57;120;;;;;;;;;;
448;65;90;;;;;;;;;;
449;44;122;;;;;;;;;;
450;38;122;;;;;;;;;;
451;71;123;;;;;;;;;;
452;65;80;;;;;;;;;;
453;40;101;;;;;;;;;;
454;54;100;;;;;;;;;;
455;45;97;;;;;;;;;;
456;55;129;;;;;;;;;;
457;41;78;;;;;;;;;;
458;61;82;;;;;;;;;;
459;67;99;;;;;;;;;;
460;57;98;;;;;;;;;;
461;64;108;;;;;;;;;;
462;36;113;;;;;;;;;;
463;46;102;;;;;;;;;;
464;55;115;;;;;;;;;;
465;51;92;;;;;;;;;;
466;64;125;;;;;;;;;;
467;61;79;;;;;;;;;;
468;55;121;;;;;;;;;;
469;50;86;;;;;;;;;;
470;61;105;;;;;;;;;;
471;56;112;;;;;;;;;;
472;58;125;;;;;;;;;;
473;62;132;;;;;;;;;;
474;55;106;;;;;;;;;;
475;35;115;;;;;;;;;;
476;48;126;;;;;;;;;;
477;40;117;;;;;;;;;;
478;71;98;;;;;;;;;;
479;62;84;;;;;;;;;;
480;63;117;;;;;;;;;;
481;67;127;;;;;;;;;;
482;71;74;;;;;;;;;;
483;56;117;;;;;;;;;;
484;41;80;;;;;;;;;;
485;53;131;;;;;;;;;;
486;60;115;;;;;;;;;;
487;60;80;;;;;;;;;;
488;65;83;;;;;;;;;;
489;68;87;;;;;;;;;;
490;67;96;;;;;;;;;;
491;68;76;;;;;;;;;;
492;58;120;;;;;;;;;;
493;69;131;;;;;;;;;;
494;59;74;;;;;;;;;;
495;37;83;;;;;;;;;;
496;34;90;;;;;;;;;;
497;50;74;;;;;;;;;;
498;58;117;;;;;;;;;;
499;58;114;;;;;;;;;;
500;43;76;;;;;;;;;;
501;62;101;;;;;;;;;;
502;34;79;;;;;;;;;;
503;71;116;;;;;;;;;;
504;40;77;;;;;;;;;;
505;67;125;;;;;;;;;;
506;52;106;;;;;;;;;;
507;44;98;;;;;;;;;;
508;64;124;;;;;;;;;;
509;42;87;;;;;;;;;;
510;36;113;;;;;;;;;;
511;35;85;;;;;;;;;;
512;34;96;;;;;;;;;;
513;69;100;;;;;;;;;;
514;43;115;;;;;;;;;;
515;51;80;;;;;;;;;;
516;53;89;;;;;;;;;;
517;70;126;;;;;;;;;;
518;57;101;;;;;;;;;;
519;35;107;;;;;;;;;;
520;63;88;;;;;;;;;;
521;63;112;;;;;;;;;;
522;38;89;;;;;;;;;;
523;59;103;;;;;;;;;;
524;34;76;;;;;;;;;;
525;42;123;;;;;;;;;;
526;52;99;;;;;;;;;;
527;56;110;;;;;;;;;;
528;34;108;;;;;;;;;;
529;51;112;;;;;;;;;;
530;40;108;;;;;;;;;;
531;50;102;;;;;;;;;;
532;56;122;;;;;;;;;;
533;46;88;;;;;;;;;;
534;55;99;;;;;;;;;;
535;63;95;;;;;;;;;;
536;63;116;;;;;;;;;;
537;51;125;;;;;;;;;;
538;67;99;;;;;;;;;;
539;37;119;;;;;;;;;;
540;61;101;;;;;;;;;;
541;49;87;;;;;;;;;;
542;51;114;;;;;;;;;;
543;57;79;;;;;;;;;;
544;59;96;;;;;;;;;;
545;66;77;;;;;;;;;;
546;71;99;;;;;;;;;;
547;48;87;;;;;;;;;;
548;63;92;;;;;;;;;;
549;35;93;;;;;;;;;;
550;69;100;;;;;;;;;;
551;68;109;;;;;;;;;;
552;43;126;;;;;;;;;;
553;34;121;;;;;;;;;;
554;71;118;;;;;;;;;;
555;61;110;;;;;;;;;;
556;51;117;;;;;;;;;;
557;68;117;;;;;;;;;;
558;39;87;;;;;;;;;;
559;34;131;;;;;;;;;;
560;40;88;;;;;;;;;;
561;55;86;;;;;;;;;;
562;55;117;;;;;;;;;;
563;47;96;;;;;;;;;;
564;45;88;;;;;;;;;;
565;36;109;;;;;;;;;;
566;48;120;;;;;;;;;;
567;64;91;;;;;;;;;;
568;54;124;;;;;;;;;;
569;70;111;;;;;;;;;;
570;58;125;;;;;;;;;;
571;38;131;;;;;;;;;;
572;58;89;;;;;;;;;;
573;56;91;;;;;;;;;;
574;53;114;;;;;;;;;;
575;37;108;;;;;;;;;;
576;45;79;;;;;;;;;;
577;39;116;;;;;;;;;;
578;67;116;;;;;;;;;;
579;34;107;;;;;;;;;;
580;52;113;;;;;;;;;;
581;51;119;;;;;;;;;;
582;59;82;;;;;;;;;;
583;42;116;;;;;;;;;;
584;68;112;;;;;;;;;;
585;40;92;;;;;;;;;;
586;44;97;;;;;;;;;;
587;45;94;;;;;;;;;;
588;38;111;;;;;;;;;;
589;55;93;;;;;;;;;;
590;38;78;;;;;;;;;;
591;66;113;;;;;;;;;;
592;39;104;;;;;;;;;;
593;44;91;;;;;;;;;;
594;57;80;;;;;;;;;;
595;49;125;;;;;;;;;;
596;65;99;;;;;;;;;;
597;38;134;;;;;;;;;;
598;47;96;;;;;;;;;;
599;43;104;;;;;;;;;;
600;35;127;;;;;;;;;;
601;48;127;;;;;;;;;;
602;53;121;;;;;;;;;;
603;45;129;;;;;;;;;;
604;64;124;;;;;;;;;;
605;55;90;;;;;;;;;;
606;38;116;;;;;;;;;;
607;50;99;;;;;;;;;;
608;64;124;;;;;;;;;;
609;56;85;;;;;;;;;;
610;67;130;;;;;;;;;;
611;37;121;;;;;;;;;;
612;42;93;;;;;;;;;;
613;52;126;;;;;;;;;;
614;44;93;;;;;;;;;;
615;70;120;;;;;;;;;;
616;47;77;;;;;;;;;;
617;44;88;;;;;;;;;;
618;60;133;;;;;;;;;;
619;39;96;;;;;;;;;;
620;41;95;;;;;;;;;;
621;52;122;;;;;;;;;;
622;54;83;;;;;;;;;;
623;61;81;;;;;;;;;;
624;71;117;;;;;;;;;;
625;41;106;;;;;;;;;;
626;63;78;;;;;;;;;;
627;57;80;;;;;;;;;;
628;64;110;;;;;;;;;;
629;59;85;;;;;;;;;;
630;44;100;;;;;;;;;;
631;58;103;;;;;;;;;;
632;66;123;;;;;;;;;;
633;68;78;;;;;;;;;;
634;49;84;;;;;;;;;;
635;61;123;;;;;;;;;;
636;60;87;;;;;;;;;;
637;71;105;;;;;;;;;;
638;50;91;;;;;;;;;;
639;43;77;;;;;;;;;;
640;56;96;;;;;;;;;;
641;66;108;;;;;;;;;;
642;38;100;;;;;;;;;;
643;71;90;;;;;;;;;;
644;50;84;;;;;;;;;;
645;50;79;;;;;;;;;;
646;45;131;;;;;;;;;;
647;37;120;;;;;;;;;;
648;60;74;;;;;;;;;;
649;69;117;;;;;;;;;;
650;42;113;;;;;;;;;;
651;60;123;;;;;;;;;;
652;71;97;;;;;;;;;;
653;65;107;;;;;;;;;;
654;37;80;;;;;;;;;;
655;59;105;;;;;;;;;;
656;47;111;;;;;;;;;;
657;56;129;;;;;;;;;;
658;55;79;;;;;;;;;;
659;47;100;;;;;;;;;;
660;65;113;;;;;;;;;;
661;57;88;;;;;;;;;;
662;62;112;;;;;;;;;;
663;53;120;;;;;;;;;;
664;38;88;;;;;;;;;;
665;65;100;;;;;;;;;;
666;47;106;;;;;;;;;;
667;65;131;;;;;;;;;;
668;59;77;;;;;;;;;;
669;56;118;;;;;;;;;;
670;56;101;;;;;;;;;;
671;41;94;;;;;;;;;;
672;53;130;;;;;;;;;;
673;62;116;;;;;;;;;;
674;46;84;;;;;;;;;;
675;41;111;;;;;;;;;;
676;58;105;;;;;;;;;;
677;67;110;;;;;;;;;;
678;34;102;;;;;;;;;;
679;36;94;;;;;;;;;;
680;67;78;;;;;;;;;;
681;49;126;;;;;;;;;;
682;45;87;;;;;;;;;;
683;40;123;;;;;;;;;;
684;63;114;;;;;;;;;;
685;43;105;;;;;;;;;;
686;53;111;;;;;;;;;;
687;65;97;;;;;;;;;;
688;51;92;;;;;;;;;;
689;61;123;;;;;;;;;;
690;68;123;;;;;;;;;;
691;49;132;;;;;;;;;;
692;35;86;;;;;;;;;;
693;64;124;;;;;;;;;;
694;58;88;;;;;;;;;;
695;68;86;;;;;;;;;;
696;71;88;;;;;;;;;;
697;66;105;;;;;;;;;;
698;35;94;;;;;;;;;;
699;35;92;;;;;;;;;;
700;62;130;;;;;;;;;;
701;68;115;;;;;;;;;;
702;69;115;;;;;;;;;;
703;37;75;;;;;;;;;;
704;59;105;;;;;;;;;;
705;39;117;;;;;;;;;;
706;62;90;;;;;;;;;;
707;50;78;;;;;;;;;;
708;59;102;;;;;;;;;;
709;64;79;;;;;;;;;;
710;50;94;;;;;;;;;;
711;40;107;;;;;;;;;;
712;62;76;;;;;;;;;;
713;54;90;;;;;;;;;;
714;63;94;;;;;;;;;;
715;47;81;;;;;;;;;;
716;44;99;;;;;;;;;;
717;35;132;;;;;;;;;;
718;68;118;;;;;;;;;;
719;35;96;;;;;;;;;;
720;38;120;;;;;;;;;;
721;40;82;;;;;;;;;;
722;37;86;;;;;;;;;;
723;51;118;;;;;;;;;;
724;64;121;;;;;;;;;;
725;66;108;;;;;;;;;;
726;53;132;;;;;;;;;;
727;66;99;;;;;;;;;;
728;63;95;;;;;;;;;;
729;69;127;;;;;;;;;;
730;39;124;;;;;;;;;;
731;43;94;;;;;;;;;;
732;40;75;;;;;;;;;;
733;51;93;;;;;;;;;;
734;42;103;;;;;;;;;;
735;40;130;;;;;;;;;;
736;50;100;;;;;;;;;;
737;71;114;;;;;;;;;;
738;40;75;;;;;;;;;;
739;51;106;;;;;;;;;;
740;56;123;;;;;;;;;;
741;52;134;;;;;;;;;;
742;52;122;;;;;;;;;;
743;56;93;;;;;;;;;;
744;55;112;;;;;;;;;;
745;41;107;;;;;;;;;;
746;64;82;;;;;;;;;;
747;42;91;;;;;;;;;;
748;53;123;;;;;;;;;;
749;71;78;;;;;;;;;;
750;62;81;;;;;;;;;;
751;53;92;;;;;;;;;;
752;56;129;;;;;;;;;;
753;38;79;;;;;;;;;;
754;70;85;;;;;;;;;;
755;43;119;;;;;;;;;;
756;67;98;;;;;;;;;;
757;45;94;;;;;;;;;;
758;47;90;;;;;;;;;;
759;66;96;;;;;;;;;;
760;49;82;;;;;;;;;;
761;63;110;;;;;;;;;;
762;44;112;;;;;;;;;;
763;39;91;;;;;;;;;;
764;41;116;;;;;;;;;;
765;40;95;;;;;;;;;;
766;35;97;;;;;;;;;;
767;64;102;;;;;;;;;;
768;45;84;;;;;;;;;;
769;48;109;;;;;;;;;;
770;59;104;;;;;;;;;;
771;46;96;;;;;;;;;;
772;47;101;;;;;;;;;;
773;58;97;;;;;;;;;;
774;66;128;;;;;;;;;;
775;69;88;;;;;;;;;;
776;70;111;;;;;;;;;;
777;58;110;;;;;;;;;;
778;47;129;;;;;;;;;;
779;35;132;;;;;;;;;;
780;63;125;;;;;;;;;;
781;67;90;;;;;;;;;;
782;35;129;;;;;;;;;;
783;60;104;;;;;;;;;;
784;57;124;;;;;;;;;;
785;35;84;;;;;;;;;;
786;67;91;;;;;;;;;;
787;60;129;;;;;;;;;;
788;64;98;;;;;;;;;;
789;42;124;;;;;;;;;;
