29;69;25;;;;;;;;
30;70;38;;;;;;;;
31;57;24;;;;;;;;
32;35;29;;;;;;;;
33;34;32;;;;;;;;
34;53;32;;;;;;;;
35;71;51;;;;;;;;
36;63;30;;;;;;;;
37;35;28;;;;;;;;
38;48;53;;;;;;;;
39;47;47;;;;;;;;
40;69;26;;;;;;;;
41;51;33;;;;;;;;
42;33;38;;;;;;;;
43;45;35;;;;;;;;
44;46;23;;;;;;;;
45;56;49;;;;;;;;
46;66;47;;;;;;;;
47;34;23;;;;;;;;
48;67;30;;;;;;;;
49;66;38;;;;;;;;
50;43;26;;;;;;;;
51;36;34;;;;;;;;
52;50;34;;;;;;;;
53;53;32;;;;;;;;
54;33;28;;;;;;;;
55;41;37;;;;;;;;
56;61;28;;;;;;;;
57;36;50;;;;;;;;
58;71;33;;;;;;;;
59;71;43;;;;;;;;
60;66;45;;;;;;;;
61;69;40;;;;;;;;
62;59;28;;;;;;;;
63;31;23;;;;;;;;
64;36;25;;;;;;;;
65;43;29;;;;;;;;
66;34;52;;;;;;;;
67;50;49;;;;;;;;
68;71;26;;;;;;;;
69;65;45;;;;;;;;
70;68;24;;;;;;;;
71;44;29;;;;;;;;
72;61;28;;;;;;;;
73;34;44;;;;;;;;
74;57;30;;;;;;;;
75;32;41;;;;;;;;
76;40;30;;;;;;;;
77;56;42;;;;;;;;
78;38;41;;;;;;;;
79;58;33;;;;;;;;
80;45;40;;;;;;;;
81;38;54;;;;;;;;
82;66;24;;;;;;;;
83;45;49;;;;;;;;
84;59;32;;;;;;;;
85;66;50;;;;;;;;
86;50;32;;;;;;;;
87;61;48;;;;;;;;
88;46;46;;;;;;;;
89;63;39;;;;;;;;
90;34;33;;;;;;;;
91;46;51;;;;;;;;
92;32;46;;;;;;;;
93;70;50;;;;;;;;
94;43;50;;;;;;;;
95;57;36;;;;;;;;
96;48;40;;;;;;;;
97;45;35;;;;;;;;
98;67;33;;;;;;;;
99;44;44;;;;;;;;
100;64;31;;;;;;;;
101;71;33;;;;;;;;
102;46;27;;;;;;;;
103;34;53;;;;;;;;
104;50;49;;;;;;;;
105;40;37;;;;;;;;
106;63;28;;;;;;;;
107;40;23;;;;;;;;
108;37;31;;;;;;;;
109;69;27;;;;;;;;
110;35;38;;;;;;;;
111;52;49;;;;;;;;
112;58;37;;;;;;;;
113;48;53;;;;;;;;
114;69;34;;;;;;;;
115;68;24;;;;;;;;
116;47;26;;;;;;;;
117;59;49;;;;;;;;
118;45;24;;;;;;;;
119;51;51;;;;;;;;
120;56;23;;;;;;;;
121;46;38;;;;;;;;
122;57;29;;;;;;;;
123;56;31;;;;;;;;
124;43;33;;;;;;;;
125;40;42;;;;;;;;
126;46;28;;;;;;;;
127;55;33;;;;;;;;
128;61;27;;;;;;;;
129;57;53;;;;;;;;
130;60;27;;;;;;;;
131;31;26;;;;;;;;
132;67;28;;;;;;;;
133;32;44;;;;;;;;
134;51;36;;;;;;;;
135;57;25;;;;;;;;
136;62;24;;;;;;;;
137;52;25;;;;;;;;
138;35;24;;;;;;;;
139;38;37;;;;;;;;
140;64;28;;;;;;;;
141;57;42;;;;;;;;
142;36;33;;;;;;;;
143;58;30;;;;;;;;
144;52;34;;;;;;;;
145;34;29;;;;;;;;
146;47;41;;;;;;;;
147;37;38;;;;;;;;
148;31;31;;;;;;;;
149;54;38;;;;;;;;
150;38;53;;;;;;;;
151;62;51;;;;;;;;
152;58;27;;;;;;;;
153;64;33;;;;;;;;
154;57;38;;;;;;;;
155;39;45;;;;;;;;
156;70;29;;;;;;;;
157;35;40;;;;;;;;
158;52;35;;;;;;;;
159;71;41;;;;;;;;
160;50;48;;;;;;;;
161;37;27;;;;;;;;
162;44;37;;;;;;;;
163;58;29;;;;;;;;
164;67;24;;;;;;;;
165;34;50;;;;;;;;
166;49;45;;;;;;;;
167;42;51;;;;;;;;
168;47;47;;;;;;;;
169;69;54;;;;;;;;
170;51;34;;;;;;;;
171;54;23;;;;;;;;
172;36;35;;;;;;;;
173;40;29;;;;;;;;
174;49;42;;;;;;;;
175;70;42;;;;;;;;
176;42;23;;;;;;;;
177;31;35;;;;;;;;
178;63;43;;;;;;;;
179;53;30;;;;;;;;
180;49;43;;;;;;;;
181;48;42;;;;;;;;
182;47;34;;;;;;;;
183;40;32;;;;;;;;
184;67;30;;;;;;;;
185;37;47;;;;;;;;
186;50;54;;;;;;;;
187;34;26;;;;;;;;
188;39;27;;;;;;;;
189;71;52;;;;;;;;
190;39;37;;;;;;;;
191;61;31;;;;;;;;
192;34;38;;;;;;;;
193;55;37;;;;;;;;
194;58;52;;;;;;;;
195;34;47;;;;;;;;
196;39;45;;;;;;;;
197;52;50;;;;;;;;
198;69;54;;;;;;;;
199;56;48;;;;;;;;
200;37;53;;;;;;;;
201;43;30;;;;;;;;
202;50;29;;;;;;;;
203;36;31;;;;;;;;
204;68;51;;;;;;;;
205;37;44;;;;;;;;
206;57;42;;;;;;;;
207;32;54;;;;;;;;
208;67;27;;;;;;;;
209;52;52;;;;;;;;
210;62;48;;;;;;;;
211;55;54;;;;;;;;
212;36;35;;;;;;;;
213;53;47;;;;;;;;
214;50;30;;;;;;;;
215;37;30;;;;;;;;
216;51;29;;;;;;;;
217;62;31;;;;;;;;
218;37;39;;;;;;;;
219;63;51;;;;;;;;
220;44;33;;;;;;;;
221;52;48;;;;;;;;
222;61;36;;;;;;;;
223;34;41;;;;;;;;
224;57;40;;;;;;;;
225;70;48;;;;;;;;
226;49;44;;;;;;;;
227;31;34;;;;;;;;
228;45;33;;;;;;;;
229;34;25;;;;;;;;
230;58;34;;;;;;;;
231;64;45;;;;;;;;
232;60;52;;;;;;;;
233;37;37;;;;;;;;
234;65;47;;;;;;;;
235;65;35;;;;;;;;
236;45;43;;;;;;;;
237;55;37;;;;;;;;
238;41;48;;;;;;;;
239;40;45;;;;;;;;
240;43;53;;;;;;;;
241;35;52;;;;;;;;
242;41;35;;;;;;;;
243;63;49;;;;;;;;
244;38;35;;;;;;;;
245;68;49;;;;;;;;
246;48;46;;;;;;;;
247;39;53;;;;;;;;
248;51;49;;;;;;;;
249;33;49;;;;;;;;
250;42;43;;;;;;;;
251;61;51;;;;;;;;
252;59;41;;;;;;;;
253;48;49;;;;;;;;
254;34;41;;;;;;;;
255;36;40;;;;;;;;
256;34;34;;;;;;;;
257;62;45;;;;;;;;
258;41;51;;;;;;;;
259;48;33;;;;;;;;
260;36;33;;;;;;;;
261;42;37;;;;;;;;
262;66;23;;;;;;;;
263;70;43;;;;;;;;
264;48;43;;;;;;;;
265;69;36;;;;;;;;
266;61;35;;;;;;;;
267;48;44;;;;;;;;
268;39;30;;;;;;;;
269;40;44;;;;;;;;
270;69;54;;;;;;;;
271;61;42;;;;;;;;
272;42;34;;;;;;;;
273;60;24;;;;;;;;
274;69;38;;;;;;;;
275;60;42;;;;;;;;
276;47;46;;;;;;;;
277;60;53;;;;;;;;
278;45;32;;;;;;;;
279;31;44;;;;;;;;
280;56;48;;;;;;;;
281;46;37;;;;;;;;
282;56;45;;;;;;;;
283;63;45;;;;;;;;
284;69;26;;;;;;;;
285;51;23;;;;;;;;
286;57;47;;;;;;;;
287;47;27;;;;;;;;
288;54;45;;;;;;;;
289;37;38;;;;;;;;
290;42;52;;;;;;;;
291;59;52;;;;;;;;
292;68;33;;;;;;;;
293;31;23;;;;;;;;
294;58;38;;;;;;;;
295;44;51;;;;;;;;
296;40;40;;;;;;;;
297;33;27;;;;;;;;
298;54;32;;;;;;;;
299;71;41;;;;;;;;
300;54;23;;;;;;;;
301;35;50;;;;;;;;
302;71;45;;;;;;;;
303;70;43;;;;;;;;
304;44;41;;;;;;;;
305;47;43;;;;;;;;
306;37;39;;;;;;;;
307;47;45;;;;;;;;
308;35;37;;;;;;;;
309;52;32;;;;;;;;
310;59;48;;;;;;;;
311;32;37;;;;;;;;
312;62;42;;;;;;;;
313;63;26;;;;;;;;
314;59;31;;;;;;;;
315;54;31;;;;;;;;
316;60;41;;;;;;;;
317;68;31;;;;;;;;
318;64;49;;;;;;;;
319;69;30;;;;;;;;
320;45;34;;;;;;;;
321;59;26;;;;;;;;
322;34;44;;;;;;;;
323;61;45;;;;;;;;
324;36;34;;;;;;;;
325;31;27;;;;;;;;
326;63;44;;;;;;;;
327;66;48;;;;;;;;
328;31;43;;;;;;;;
329;33;34;;;;;;;;
330;68;50;;;;;;;;
331;69;25;;;;;;;;
332;71;27;;;;;;;;
333;69;40;;;;;;;;
334;55;27;;;;;;;;
335;67;32;;;;;;;;
336;51;32;;;;;;;;
337;69;33;;;;;;;;
338;35;52;;;;;;;;
339;46;26;;;;;;;;
340;66;25;;;;;;;;
341;70;33;;;;;;;;
342;40;37;;;;;;;;
343;50;23;;;;;;;;
344;60;27;;;;;;;;
345;41;28;;;;;;;;
346;62;41;;;;;;;;
347;44;38;;;;;;;;
348;48;42;;;;;;;;
349;35;53;;;;;;;;
350;60;28;;;;;;;;
351;35;54;;;;;;;;
352;50;46;;;;;;;;
353;56;39;;;;;;;;
354;61;40;;;;;;;;
355;59;25;;;;;;;;
356;41;53;;;;;;;;
357;51;49;;;;;;;;
358;67;42;;;;;;;;
359;65;40;;;;;;;;
360;58;52;;;;;;;;
361;65;37;;;;;;;;
362;67;45;;;;;;;;
363;52;52;;;;;;;;
364;70;37;;;;;;;;
365;68;38;;;;;;;;
366;64;37;;;;;;;;
367;46;44;;;;;;;;
368;70;54;;;;;;;;
369;65;38;;;;;;;;
370;64;53;;;;;;;;
371;43;28;;;;;;;;
372;49;28;;;;;;;;
373;68;48;;;;;;;;
374;33;38;;;;;;;;
375;54;48;;;;;;;;
376;63;40;;;;;;;;
377;42;48;;;;;;;;
378;45;44;;;;;;;;
379;34;47;;;;;;;;
380;39;44;;;;;;;;
381;52;31;;;;;;;;
382;57;29;;;;;;;;
383;42;49;;;;;;;;
384;55;49;;;;;;;;
385;66;52;;;;;;;;
386;62;33;;;;;;;;
387;61;45;;;;;;;;
388;56;44;;;;;;;;
389;31;46;;;;;;;;
390;63;46;;;;;;;;
391;66;38;;;;;;;;
392;66;26;;;;;;;;
393;59;31;;;;;;;;
394;37;41;;;;;;;;
395;44;32;;;;;;;;
396;67;25;;;;;;;;
397;42;27;;;;;;;;
398;48;23;;;;;;;;
399;52;30;;;;;;;;
400;67;26;;;;;;;;
401;39;30;;;;;;;;
402;57;44;;;;;;;;
403;31;37;;;;;;;;
404;63;41;;;;;;;;
405;38;44;;;;;;;;
406;57;34;;;;;;;;
407;70;38;;;;;;;;
408;64;24;;;;;;;;
409;47;40;;;;;;;;
410;52;23;;;;;;;;
411;57;23;;;;;;;;
412;51;40;;;;;;;;
413;32;45;;;;;;;;
414;33;42;;;;;;;;
415;42;42;;;;;;;;
416;36;48;;;;;;;;
417;65;44;;;;;;;;
418;52;42;;;;;;;;
419;65;29;;;;;;;;
420;34;30;;;;;;;;
421;49;41;;;;;;;;
422;46;44;;;;;;;;
423;58;39;;;;;;;;
424;35;48;;;;;;;;
425;43;35;;;;;;;;
426;56;54;;;;;;;;
427;60;50;;;;;;;;
428;49;29;;;;;;;;
429;61;25;;;;;;;;
430;56;33;;;;;;;;
431;47;29;;;;;;;;
432;43;41;;;;;;;;
433;53;50;;;;;;;;
434;52;32;;;;;;;;
435;70;29;;;;;;;;
436;39;28;;;;;;;;
437;49;32;;;;;;;;
438;54;25;;;;;;;;
439;56;49;;;;;;;;
440;67;40;;;;;;;;
441;55;31;;;;;;;;
442;43;51;;;;;;;;
443;70;27;;;;;;;;
444;33;53;;;;;;;;
445;40;33;;;;;;;;
446;66;47;;;;;;;;
447;55;47;;;;;;;;
448;65;31;;;;;;;;
449;42;48;;;;;;;;
450;35;48;;;;;;;;
451;71;49;;;;;;;;
452;64;26;;;;;;;;
453;37;37;;;;;;;;
454;53;36;;;;;;;;
455;43;35;;;;;;;;
456;54;52;;;;;;;;
457;38;25;;;;;;;;
458;60;27;;;;;;;;
459;67;36;;;;;;;;
460;56;35;;;;;;;;
461;63;41;;;;;;;;
462;33;43;;;;;;;;
463;44;37;;;;;;;;
464;54;44;;;;;;;;
465;49;32;;;;;;;;
466;63;50;;;;;;;;
467;60;26;;;;;;;;
468;53;47;;;;;;;;
469;49;29;;;;;;;;
470;60;39;;;;;;;;
471;55;43;;;;;;;;
472;57;50;;;;;;;;
473;62;53;;;;;;;;
474;53;39;;;;;;;;
475;32;45;;;;;;;;
476;46;50;;;;;;;;
477;37;45;;;;;;;;
478;71;35;;;;;;;;
479;62;28;;;;;;;;
480;62;45;;;;;;;;
481;67;50;;;;;;;;
482;71;23;;;;;;;;
483;55;45;;;;;;;;
484;39;26;;;;;;;;
485;52;53;;;;;;;;
486;59;44;;;;;;;;
487;59;26;;;;;;;;
488;64;28;;;;;;;;
489;68;29;;;;;;;;
490;67;35;;;;;;;;
491;68;24;;;;;;;;
492;57;47;;;;;;;;
493;68;52;;;;;;;;
494;58;23;;;;;;;;
495;34;27;;;;;;;;
496;31;31;;;;;;;;
497;48;23;;;;;;;;
498;57;45;;;;;;;;
499;57;43;;;;;;;;
500;41;24;;;;;;;;
501;61;37;;;;;;;;
502;31;25;;;;;;;;
503;71;45;;;;;;;;
504;37;24;;;;;;;;
505;67;49;;;;;;;;
506;51;40;;;;;;;;
507;42;35;;;;;;;;
508;63;49;;;;;;;;
509;40;30;;;;;;;;
510;34;43;;;;;;;;
511;32;29;;;;;;;;
512;31;34;;;;;;;;
513;69;36;;;;;;;;
514;41;44;;;;;;;;
515;50;26;;;;;;;;
516;52;31;;;;;;;;
517;70;50;;;;;;;;
518;56;37;;;;;;;;
519;32;40;;;;;;;;
520;62;30;;;;;;;;
521;62;42;;;;;;;;
522;35;31;;;;;;;;
523;58;38;;;;;;;;
524;31;24;;;;;;;;
525;39;48;;;;;;;;
526;50;36;;;;;;;;
527;54;42;;;;;;;;
528;31;40;;;;;;;;
529;49;43;;;;;;;;
530;37;40;;;;;;;;
531;49;38;;;;;;;;
532;55;48;;;;;;;;
533;44;30;;;;;;;;
534;54;36;;;;;;;;
535;62;34;;;;;;;;
536;63;45;;;;;;;;
537;49;50;;;;;;;;
538;67;36;;;;;;;;
539;34;46;;;;;;;;
540;60;37;;;;;;;;
541;48;29;;;;;;;;
542;50;44;;;;;;;;
543;56;25;;;;;;;;
544;58;34;;;;;;;;
545;65;24;;;;;;;;
546;71;36;;;;;;;;
547;46;29;;;;;;;;
548;63;32;;;;;;;;
549;32;33;;;;;;;;
550;69;36;;;;;;;;
551;68;41;;;;;;;;
552;41;50;;;;;;;;
553;31;48;;;;;;;;
554;71;46;;;;;;;;
555;60;42;;;;;;;;
556;50;45;;;;;;;;
557;68;45;;;;;;;;
558;36;30;;;;;;;;
559;31;52;;;;;;;;
560;37;30;;;;;;;;
561;53;29;;;;;;;;
562;54;45;;;;;;;;
563;45;34;;;;;;;;
564;43;30;;;;;;;;
565;33;41;;;;;;;;
566;46;47;;;;;;;;
567;64;32;;;;;;;;
568;53;49;;;;;;;;
569;70;42;;;;;;;;
570;57;49;;;;;;;;
571;35;53;;;;;;;;
572;57;31;;;;;;;;
573;55;32;;;;;;;;
574;51;44;;;;;;;;
575;34;41;;;;;;;;
576;43;26;;;;;;;;
577;37;45;;;;;;;;
578;66;45;;;;;;;;
579;31;40;;;;;;;;
580;51;43;;;;;;;;
581;50;46;;;;;;;;
582;58;27;;;;;;;;
583;39;45;;;;;;;;
584;67;42;;;;;;;;
585;37;32;;;;;;;;
586;41;35;;;;;;;;
587;43;33;;;;;;;;
588;36;42;;;;;;;;
589;54;33;;;;;;;;
590;36;25;;;;;;;;
591;66;43;;;;;;;;
592;37;38;;;;;;;;
593;42;32;;;;;;;;
594;56;26;;;;;;;;
595;47;50;;;;;;;;
596;64;36;;;;;;;;
597;35;54;;;;;;;;
598;46;34;;;;;;;;
599;41;39;;;;;;;;
600;32;51;;;;;;;;
601;46;51;;;;;;;;
602;51;47;;;;;;;;
603;43;52;;;;;;;;
604;63;49;;;;;;;;
605;54;31;;;;;;;;
606;36;45;;;;;;;;
607;48;36;;;;;;;;
608;63;49;;;;;;;;
609;55;28;;;;;;;;
610;66;52;;;;;;;;
611;34;48;;;;;;;;
612;39;33;;;;;;;;
613;51;50;;;;;;;;
614;41;33;;;;;;;;
615;70;47;;;;;;;;
616;45;25;;;;;;;;
617;42;30;;;;;;;;
618;59;54;;;;;;;;
619;36;35;;;;;;;;
620;39;34;;;;;;;;
621;50;48;;;;;;;;
622;52;27;;;;;;;;
623;60;26;;;;;;;;
624;71;45;;;;;;;;
625;38;40;;;;;;;;
626;62;25;;;;;;;;
627;56;26;;;;;;;;
628;63;42;;;;;;;;
629;58;29;;;;;;;;
630;42;37;;;;;;;;
631;57;38;;;;;;;;
632;66;49;;;;;;;;
633;68;25;;;;;;;;
634;48;28;;;;;;;;
635;60;48;;;;;;;;
636;59;30;;;;;;;;
637;71;39;;;;;;;;
638;49;32;;;;;;;;
639;41;24;;;;;;;;
640;55;34;;;;;;;;
641;66;40;;;;;;;;
642;35;36;;;;;;;;
643;71;31;;;;;;;;
644;48;28;;;;;;;;
645;49;25;;;;;;;;
646;43;53;;;;;;;;
647;34;47;;;;;;;;
648;59;23;;;;;;;;
649;69;45;;;;;;;;
650;40;43;;;;;;;;
651;59;48;;;;;;;;
652;71;35;;;;;;;;
653;65;40;;;;;;;;
654;34;26;;;;;;;;
655;58;39;;;;;;;;
656;45;42;;;;;;;;
657;55;52;;;;;;;;
658;54;25;;;;;;;;
659;45;36;;;;;;;;
660;64;43;;;;;;;;
661;56;30;;;;;;;;
662;61;43;;;;;;;;
663;51;47;;;;;;;;
664;36;30;;;;;;;;
665;64;36;;;;;;;;
666;45;40;;;;;;;;
667;64;53;;;;;;;;
668;58;24;;;;;;;;
669;54;46;;;;;;;;
670;55;37;;;;;;;;
671;38;33;;;;;;;;
672;52;52;;;;;;;;
673;61;45;;;;;;;;
674;44;28;;;;;;;;
675;38;42;;;;;;;;
676;57;39;;;;;;;;
677;67;42;;;;;;;;
678;31;37;;;;;;;;
679;33;33;;;;;;;;
680;67;25;;;;;;;;
681;48;50;;;;;;;;
682;42;30;;;;;;;;
683;37;48;;;;;;;;
684;63;44;;;;;;;;
685;41;39;;;;;;;;
686;51;42;;;;;;;;
687;65;35;;;;;;;;
688;49;32;;;;;;;;
689;60;48;;;;;;;;
690;67;48;;;;;;;;
691;48;53;;;;;;;;
692;32;29;;;;;;;;
693;63;49;;;;;;;;
694;57;30;;;;;;;;
695;68;29;;;;;;;;
696;71;30;;;;;;;;
697;66;39;;;;;;;;
698;32;33;;;;;;;;
699;32;32;;;;;;;;
700;62;52;;;;;;;;
701;68;44;;;;;;;;
702;69;44;;;;;;;;
703;35;23;;;;;;;;
704;58;39;;;;;;;;
705;36;46;;;;;;;;
706;61;31;;;;;;;;
707;49;25;;;;;;;;
708;58;37;;;;;;;;
709;64;25;;;;;;;;
710;48;33;;;;;;;;
711;37;40;;;;;;;;
712;61;24;;;;;;;;
713;52;31;;;;;;;;
714;62;33;;;;;;;;
715;45;26;;;;;;;;
716;41;36;;;;;;;;
717;33;53;;;;;;;;
718;67;46;;;;;;;;
719;32;34;;;;;;;;
720;35;47;;;;;;;;
721;37;27;;;;;;;;
722;34;29;;;;;;;;
723;49;46;;;;;;;;
724;63;47;;;;;;;;
725;65;41;;;;;;;;
726;52;53;;;;;;;;
727;66;36;;;;;;;;
728;62;34;;;;;;;;
729;69;51;;;;;;;;
730;36;49;;;;;;;;
731;41;33;;;;;;;;
732;37;23;;;;;;;;
733;49;33;;;;;;;;
734;39;38;;;;;;;;
735;38;52;;;;;;;;
736;48;36;;;;;;;;
737;71;44;;;;;;;;
738;38;23;;;;;;;;
739;50;40;;;;;;;;
740;55;48;;;;;;;;
741;50;54;;;;;;;;
742;50;48;;;;;;;;
743;55;33;;;;;;;;
744;53;42;;;;;;;;
745;39;40;;;;;;;;
746;63;27;;;;;;;;
747;40;32;;;;;;;;
748;51;49;;;;;;;;
749;71;25;;;;;;;;
750;61;27;;;;;;;;
751;51;32;;;;;;;;
752;55;52;;;;;;;;
753;36;25;;;;;;;;
754;70;29;;;;;;;;
755;41;46;;;;;;;;
756;67;35;;;;;;;;
757;42;33;;;;;;;;
758;45;31;;;;;;;;
759;66;34;;;;;;;;
760;48;27;;;;;;;;
761;62;41;;;;;;;;
762;42;43;;;;;;;;
763;36;32;;;;;;;;
764;39;45;;;;;;;;
765;37;34;;;;;;;;
766;33;35;;;;;;;;
767;63;37;;;;;;;;
768;43;28;;;;;;;;
769;47;41;;;;;;;;
770;58;39;;;;;;;;
771;45;34;;;;;;;;
772;46;37;;;;;;;;
773;57;35;;;;;;;;
774;66;51;;;;;;;;
775;69;30;;;;;;;;
776;70;42;;;;;;;;
777;57;42;;;;;;;;
778;45;52;;;;;;;;
779;32;53;;;;;;;;
780;62;49;;;;;;;;
781;67;31;;;;;;;;
782;32;51;;;;;;;;
783;59;38;;;;;;;;
784;55;49;;;;;;;;
785;32;28;;;;;;;;
786;66;32;;;;;;;;
787;60;52;;;;;;;;
788;63;35;;;;;;;;
789;40;49;;;;;;;;
790;71;47;;;;;;;;
791;48;33;;;;;;;;
792;62;52;;;;;;;;
793;46;37;;;;;;;;
794;61;29;;;;;;;;
795;35;35;;;;;;;;
796;36;36;;;;;;;;
797;64;49;;;;;;;;
798;56;25;;;;;;;;
799;44;37;;;;;;;;
800;62;27;;;;;;;;
801;62;23;;;;;;;;
802;65;47;;;;;;;;
803;45;44;;;;;;;;
804;67;46;;;;;;;;
805;63;53;;;;;;;;
806;59;29;;;;;;;;
807;70;23;;;;;;;;
808;47;41;;;;;;;;
809;52;26;;;;;;;;
810;52;30;;;;;;;;
811;62;36;;;;;;;;
812;60;44;;;;;;;;
813;32;37;;;;;;;;
814;50;51;;;;;;;;
815;43;46;;;;;;;;
816;33;47;;;;;;;;
817;33;49;;;;;;;;
818;71;36;;;;;;;;
819;50;54;;;;;;;;
820;53;45;;;;;;;;
821;53;54;;;;;;;;
822;47;27;;;;;;;;
823;58;53;;;;;;;;
824;49;48;;;;;;;;
825;48;24;;;;;;;;
826;53;30;;;;;;;;
827;70;39;;;;;;;;
828;46;34;;;;;;;;
829;43;28;;;;;;;;
830;61;52;;;;;;;;
831;39;23;;;;;;;;
832;49;25;;;;;;;;
833;67;53;;;;;;;;
834;36;27;;;;;;;;
835;32;54;;;;;;;;
836;35;39;;;;;;;;
837;53;48;;;;;;;;
838;59;47;;;;;;;;
839;31;41;;;;;;;;
840;71;25;;;;;;;;
841;71;44;;;;;;;;
842;49;30;;;;;;;;
843;38;50;;;;;;;;
844;64;39;;;;;;;;
845;49;42;;;;;;;;
846;35;32;;;;;;;;
847;41;43;;;;;;;;
848;51;40;;;;;;;;
849;53;33;;;;;;;;
850;40;46;;;;;;;;
851;63;32;;;;;;;;
852;62;36;;;;;;;;
853;69;23;;;;;;;;
854;58;27;;;;;;;;
855;65;42;;;;;;;;
856;44;45;;;;;;;;
857;38;43;;;;;;;;
858;69;39;;;;;;;;
859;53;29;;;;;;;;
860;67;24;;;;;;;;
861;36;42;;;;;;;;
862;59;36;;;;;;;;
863;67;48;;;;;;;;
864;42;52;;;;;;;;
865;43;28;;;;;;;;
866;39;45;;;;;;;;
867;45;30;;;;;;;;
868;42;44;;;;;;;;
869;68;24;;;;;;;;
870;43;28;;;;;;;;
871;38;44;;;;;;;;
872;59;49;;;;;;;;
873;42;35;;;;;;;;
874;35;42;;;;;;;;
875;59;54;;;;;;;;
876;71;34;;;;;;;;
877;48;28;;;;;;;;
878;56;28;;;;;;;;
879;55;33;;;;;;;;
880;53;27;;;;;;;;
881;61;46;;;;;;;;
882;65;44;;;;;;;;
883;47;43;;;;;;;;
884;45;53;;;;;;;;
885;45;31;;;;;;;;
886;55;39;;;;;;;;
887;67;46;;;;;;;;
888;66;38;;;;;;;;
889;68;51;;;;;;;;
890;36;39;;;;;;;;
891;59;44;;;;;;;;
892;39;32;;;;;;;;
893;38;50;;;;;;;;
894;41;28;;;;;;;;
895;56;26;;;;;;;;
896;33;41;;;;;;;;
897;51;27;;;;;;;;
898;47;36;;;;;;;;
899;64;23;;;;;;;;
900;47;43;;;;;;;;
901;32;27;;;;;;;;
902;41;37;;;;;;;;
903;47;38;;;;;;;;
904;50;45;;;;;;;;
905;43;27;;;;;;;;
906;41;46;;;;;;;;
907;39;24;;;;;;;;
908;49;25;;;;;;;;
909;52;40;;;;;;;;
910;51;40;;;;;;;;
911;46;28;;;;;;;;
912;44;30;;;;;;;;
913;38;23;;;;;;;;
914;31;46;;;;;;;;
915;44;37;;;;;;;;
916;58;51;;;;;;;;
917;50;38;;;;;;;;
918;50;40;;;;;;;;
919;48;47;;;;;;;;
920;68;45;;;;;;;;
921;46;40;;;;;;;;
922;67;38;;;;;;;;
923;65;34;;;;;;;;
924;46;37;;;;;;;;
925;59;32;;;;;;;;
926;68;31;;;;;;;;
927;52;50;;;;;;;;
928;42;50;;;;;;;;
