43;35;16;;;;;;;
44;35;11;;;;;;;
45;41;22;;;;;;;
46;47;21;;;;;;;
47;29;11;;;;;;;
48;48;14;;;;;;;
49;47;17;;;;;;;
50;34;12;;;;;;;
51;30;16;;;;;;;
52;38;16;;;;;;;
53;40;15;;;;;;;
54;28;13;;;;;;;
55;33;17;;;;;;;
56;45;13;;;;;;;
57;30;22;;;;;;;
58;50;15;;;;;;;
59;50;20;;;;;;;
60;47;20;;;;;;;
61;49;18;;;;;;;
62;43;13;;;;;;;
63;27;11;;;;;;;
64;30;12;;;;;;;
65;34;13;;;;;;;
66;28;23;;;;;;;
67;38;22;;;;;;;
68;50;12;;;;;;;
69;47;20;;;;;;;
70;48;11;;;;;;;
71;34;13;;;;;;;
72;44;13;;;;;;;
73;29;20;;;;;;;
74;42;14;;;;;;;
75;27;18;;;;;;;
76;32;14;;;;;;;
77;41;19;;;;;;;
78;31;19;;;;;;;
79;43;15;;;;;;;
80;35;18;;;;;;;
81;31;24;;;;;;;
82;47;11;;;;;;;
83;35;22;;;;;;;
84;43;15;;;;;;;
85;47;23;;;;;;;
86;38;15;;;;;;;
87;44;22;;;;;;;
88;36;21;;;;;;;
89;46;18;;;;;;;
90;28;15;;;;;;;
91;36;23;;;;;;;
92;28;21;;;;;;;
93;50;23;;;;;;;
94;34;23;;;;;;;
95;42;16;;;;;;;
96;37;18;;;;;;;
97;35;16;;;;;;;
98;48;15;;;;;;;
99;34;20;;;;;;;
100;46;14;;;;;;;
101;50;15;;;;;;;
102;36;13;;;;;;;
103;29;24;;;;;;;
104;38;22;;;;;;;
105;32;17;;;;;;;
106;45;13;;;;;;;
107;32;11;;;;;;;
108;30;14;;;;;;;
109;49;13;;;;;;;
110;29;17;;;;;;;
111;39;22;;;;;;;
112;43;17;;;;;;;
113;37;24;;;;;;;
114;49;16;;;;;;;
115;49;11;;;;;;;
116;36;12;;;;;;;
117;43;22;;;;;;;
118;35;11;;;;;;;
119;39;23;;;;;;;
120;42;11;;;;;;;
121;36;17;;;;;;;
122;42;13;;;;;;;
123;41;14;;;;;;;
124;34;15;;;;;;;
125;32;19;;;;;;;
126;35;13;;;;;;;
127;41;15;;;;;;;
128;44;13;;;;;;;
129;42;24;;;;;;;
130;44;13;;;;;;;
131;27;12;;;;;;;
132;48;13;;;;;;;
133;27;20;;;;;;;
134;38;16;;;;;;;
135;42;12;;;;;;;
136;45;11;;;;;;;
137;39;12;;;;;;;
138;29;11;;;;;;;
139;31;17;;;;;;;
140;46;13;;;;;;;
141;42;19;;;;;;;
142;30;15;;;;;;;
143;43;14;;;;;;;
144;39;16;;;;;;;
145;29;13;;;;;;;
146;36;19;;;;;;;
147;31;17;;;;;;;
148;27;14;;;;;;;
149;40;17;;;;;;;
150;31;24;;;;;;;
151;45;23;;;;;;;
152;43;12;;;;;;;
153;46;15;;;;;;;
154;42;17;;;;;;;
155;32;20;;;;;;;
156;50;13;;;;;;;
157;29;18;;;;;;;
158;39;16;;;;;;;
159;50;19;;;;;;;
160;38;22;;;;;;;
161;30;12;;;;;;;
162;34;17;;;;;;;
163;43;13;;;;;;;
164;48;11;;;;;;;
165;29;23;;;;;;;
166;37;20;;;;;;;
167;33;23;;;;;;;
168;36;21;;;;;;;
169;49;24;;;;;;;
170;38;16;;;;;;;
171;40;11;;;;;;;
172;30;16;;;;;;;
173;32;13;;;;;;;
174;38;19;;;;;;;
175;50;19;;;;;;;
176;33;11;;;;;;;
177;27;16;;;;;;;
178;45;20;;;;;;;
179;40;14;;;;;;;
180;38;19;;;;;;;
181;37;19;;;;;;;
182;36;15;;;;;;;
183;32;14;;;;;;;
184;48;14;;;;;;;
185;30;21;;;;;;;
186;38;24;;;;;;;
187;29;12;;;;;;;
188;32;12;;;;;;;
189;50;24;;;;;;;
190;31;17;;;;;;;
191;44;14;;;;;;;
192;29;17;;;;;;;
193;41;17;;;;;;;
194;43;23;;;;;;;
195;29;21;;;;;;;
196;32;20;;;;;;;
197;39;23;;;;;;;
198;49;24;;;;;;;
199;41;22;;;;;;;
200;30;24;;;;;;;
201;34;14;;;;;;;
202;38;13;;;;;;;
203;30;14;;;;;;;
204;49;23;;;;;;;
205;30;20;;;;;;;
206;42;19;;;;;;;
207;27;24;;;;;;;
208;48;13;;;;;;;
209;39;24;;;;;;;
210;45;21;;;;;;;
211;41;24;;;;;;;
212;30;16;;;;;;;
213;39;21;;;;;;;
214;38;14;;;;;;;
215;31;14;;;;;;;
216;39;13;;;;;;;
217;45;14;;;;;;;
218;30;18;;;;;;;
219;46;23;;;;;;;
220;34;15;;;;;;;
221;39;22;;;;;;;
222;45;17;;;;;;;
223;29;19;;;;;;;
224;42;18;;;;;;;
225;50;22;;;;;;;
226;37;20;;;;;;;
227;27;16;;;;;;;
228;35;15;;;;;;;
229;29;12;;;;;;;
230;43;16;;;;;;;
231;46;20;;;;;;;
232;44;23;;;;;;;
233;30;17;;;;;;;
234;47;21;;;;;;;
235;47;16;;;;;;;
236;35;19;;;;;;;
237;41;17;;;;;;;
238;32;22;;;;;;;
239;32;20;;;;;;;
240;34;24;;;;;;;
241;29;23;;;;;;;
242;33;16;;;;;;;
243;45;22;;;;;;;
244;31;16;;;;;;;
245;48;22;;;;;;;
246;37;21;;;;;;;
247;32;24;;;;;;;
248;39;22;;;;;;;
249;28;22;;;;;;;
250;33;19;;;;;;;
251;44;23;;;;;;;
252;43;19;;;;;;;
253;37;22;;;;;;;
254;28;18;;;;;;;
255;29;18;;;;;;;
256;29;16;;;;;;;
257;45;21;;;;;;;
258;33;23;;;;;;;
259;37;15;;;;;;;
260;29;15;;;;;;;
261;33;17;;;;;;;
262;47;11;;;;;;;
263;50;19;;;;;;;
264;37;19;;;;;;;
265;49;16;;;;;;;
266;44;16;;;;;;;
267;37;20;;;;;;;
268;31;14;;;;;;;
269;32;20;;;;;;;
270;49;24;;;;;;;
271;45;19;;;;;;;
272;33;16;;;;;;;
273;44;11;;;;;;;
274;49;17;;;;;;;
275;44;19;;;;;;;
276;36;21;;;;;;;
277;44;24;;;;;;;
278;35;15;;;;;;;
279;27;20;;;;;;;
280;41;22;;;;;;;
281;36;17;;;;;;;
282;41;20;;;;;;;
283;46;20;;;;;;;
284;49;12;;;;;;;
285;39;11;;;;;;;
286;42;21;;;;;;;
287;36;13;;;;;;;
288;40;20;;;;;;;
289;30;17;;;;;;;
290;33;23;;;;;;;
291;43;24;;;;;;;
292;49;15;;;;;;;
293;27;11;;;;;;;
294;43;17;;;;;;;
295;34;23;;;;;;;
296;32;18;;;;;;;
297;28;12;;;;;;;
298;41;15;;;;;;;
299;50;18;;;;;;;
300;40;11;;;;;;;
301;29;22;;;;;;;
302;50;20;;;;;;;
303;50;19;;;;;;;
304;34;18;;;;;;;
305;36;20;;;;;;;
306;30;18;;;;;;;
307;36;20;;;;;;;
308;29;17;;;;;;;
309;39;15;;;;;;;
310;43;21;;;;;;;
311;27;17;;;;;;;
312;45;19;;;;;;;
313;45;12;;;;;;;
314;43;14;;;;;;;
315;40;14;;;;;;;
316;44;19;;;;;;;
317;49;14;;;;;;;
318;46;22;;;;;;;
319;49;14;;;;;;;
320;35;16;;;;;;;
321;43;12;;;;;;;
322;28;20;;;;;;;
323;44;20;;;;;;;
324;30;16;;;;;;;
325;27;12;;;;;;;
326;46;20;;;;;;;
327;47;22;;;;;;;
328;27;19;;;;;;;
329;28;16;;;;;;;
330;48;23;;;;;;;
331;49;11;;;;;;;
332;50;12;;;;;;;
333;49;18;;;;;;;
334;41;13;;;;;;;
335;48;14;;;;;;;
336;39;15;;;;;;;
337;49;15;;;;;;;
338;29;23;;;;;;;
339;36;12;;;;;;;
340;47;12;;;;;;;
341;50;15;;;;;;;
342;32;17;;;;;;;
343;38;11;;;;;;;
344;44;12;;;;;;;
345;33;13;;;;;;;
346;45;19;;;;;;;
347;34;17;;;;;;;
348;37;19;;;;;;;
349;29;24;;;;;;;
350;44;13;;;;;;;
351;29;24;;;;;;;
352;38;21;;;;;;;
353;41;18;;;;;;;
354;44;18;;;;;;;
355;43;12;;;;;;;
356;33;24;;;;;;;
357;39;22;;;;;;;
358;48;19;;;;;;;
359;46;18;;;;;;;
360;43;23;;;;;;;
361;47;17;;;;;;;
362;48;21;;;;;;;
363;39;24;;;;;;;
364;50;17;;;;;;;
365;48;17;;;;;;;
366;46;17;;;;;;;
367;36;20;;;;;;;
368;50;24;;;;;;;
369;47;17;;;;;;;
370;46;24;;;;;;;
371;34;13;;;;;;;
372;37;13;;;;;;;
373;49;22;;;;;;;
374;28;17;;;;;;;
375;41;22;;;;;;;
376;45;18;;;;;;;
377;33;22;;;;;;;
378;35;20;;;;;;;
379;29;21;;;;;;;
380;32;20;;;;;;;
381;39;14;;;;;;;
382;42;13;;;;;;;
383;33;22;;;;;;;
384;41;22;;;;;;;
385;47;23;;;;;;;
386;45;15;;;;;;;
387;44;20;;;;;;;
388;41;20;;;;;;;
389;27;21;;;;;;;
390;46;21;;;;;;;
391;47;17;;;;;;;
392;48;12;;;;;;;
393;43;14;;;;;;;
394;30;18;;;;;;;
395;35;15;;;;;;;
396;48;12;;;;;;;
397;33;12;;;;;;;
398;37;11;;;;;;;
399;39;14;;;;;;;
400;48;12;;;;;;;
401;32;14;;;;;;;
402;42;20;;;;;;;
403;27;17;;;;;;;
404;46;19;;;;;;;
405;31;20;;;;;;;
406;42;16;;;;;;;
407;50;17;;;;;;;
408;46;11;;;;;;;
409;36;18;;;;;;;
410;39;11;;;;;;;
411;42;11;;;;;;;
412;38;18;;;;;;;
413;28;20;;;;;;;
414;28;19;;;;;;;
415;33;19;;;;;;;
416;30;21;;;;;;;
417;47;20;;;;;;;
418;39;19;;;;;;;
419;47;14;;;;;;;
420;29;14;;;;;;;
421;37;19;;;;;;;
422;36;20;;;;;;;
423;42;18;;;;;;;
424;29;22;;;;;;;
425;34;16;;;;;;;
426;42;24;;;;;;;
427;44;23;;;;;;;
428;37;13;;;;;;;
429;44;12;;;;;;;
430;41;15;;;;;;;
431;36;13;;;;;;;
432;34;19;;;;;;;
433;39;23;;;;;;;
434;39;15;;;;;;;
435;50;13;;;;;;;
436;32;13;;;;;;;
437;37;14;;;;;;;
438;40;11;;;;;;;
439;42;22;;;;;;;
440;48;18;;;;;;;
441;41;14;;;;;;;
442;34;23;;;;;;;
443;50;12;;;;;;;
444;28;24;;;;;;;
445;32;15;;;;;;;
446;47;21;;;;;;;
447;41;21;;;;;;;
448;46;14;;;;;;;
449;33;22;;;;;;;
450;29;22;;;;;;;
451;50;22;;;;;;;
452;46;12;;;;;;;
453;31;17;;;;;;;
454;40;17;;;;;;;
455;34;16;;;;;;;
456;40;23;;;;;;;
457;31;12;;;;;;;
458;44;13;;;;;;;
459;48;16;;;;;;;
460;41;16;;;;;;;
461;46;19;;;;;;;
462;28;20;;;;;;;
463;34;17;;;;;;;
464;40;20;;;;;;;
465;37;15;;;;;;;
466;46;22;;;;;;;
467;44;12;;;;;;;
468;40;21;;;;;;;
469;37;13;;;;;;;
470;44;18;;;;;;;
471;41;19;;;;;;;
472;42;22;;;;;;;
473;45;24;;;;;;;
474;40;18;;;;;;;
475;28;20;;;;;;;
476;36;23;;;;;;;
477;30;20;;;;;;;
478;50;16;;;;;;;
479;45;13;;;;;;;
480;45;20;;;;;;;
481;48;23;;;;;;;
482;50;11;;;;;;;
483;41;21;;;;;;;
484;31;12;;;;;;;
485;39;24;;;;;;;
486;43;20;;;;;;;
487;43;12;;;;;;;
488;46;13;;;;;;;
489;48;14;;;;;;;
490;48;16;;;;;;;
491;48;11;;;;;;;
492;42;21;;;;;;;
493;49;24;;;;;;;
494;43;11;;;;;;;
495;29;13;;;;;;;
496;27;14;;;;;;;
497;37;11;;;;;;;
498;42;21;;;;;;;
499;42;20;;;;;;;
500;33;11;;;;;;;
501;45;17;;;;;;;
502;27;12;;;;;;;
503;50;20;;;;;;;
504;30;11;;;;;;;
505;48;22;;;;;;;
506;38;18;;;;;;;
507;33;16;;;;;;;
508;46;22;;;;;;;
509;32;14;;;;;;;
510;28;20;;;;;;;
511;27;13;;;;;;;
512;27;16;;;;;;;
513;49;16;;;;;;;
514;33;20;;;;;;;
515;38;12;;;;;;;
516;39;14;;;;;;;
517;50;22;;;;;;;
518;41;17;;;;;;;
519;28;18;;;;;;;
520;45;14;;;;;;;
521;45;19;;;;;;;
522;29;14;;;;;;;
523;42;17;;;;;;;
524;27;11;;;;;;;
525;32;22;;;;;;;
526;38;16;;;;;;;
527;40;19;;;;;;;
528;27;18;;;;;;;
529;37;19;;;;;;;
530;30;18;;;;;;;
531;37;17;;;;;;;
532;41;22;;;;;;;
533;34;14;;;;;;;
534;40;16;;;;;;;
535;45;15;;;;;;;
536;45;20;;;;;;;
537;37;22;;;;;;;
538;48;16;;;;;;;
539;29;21;;;;;;;
540;44;17;;;;;;;
541;37;14;;;;;;;
542;38;20;;;;;;;
543;41;12;;;;;;;
544;43;16;;;;;;;
545;47;11;;;;;;;
546;50;16;;;;;;;
547;36;14;;;;;;;
548;45;15;;;;;;;
549;27;15;;;;;;;
550;49;16;;;;;;;
551;48;19;;;;;;;
552;33;23;;;;;;;
553;27;21;;;;;;;
554;50;21;;;;;;;
555;44;19;;;;;;;
556;38;20;;;;;;;
557;48;20;;;;;;;
558;30;14;;;;;;;
559;27;24;;;;;;;
560;31;14;;;;;;;
561;40;13;;;;;;;
562;40;20;;;;;;;
563;35;16;;;;;;;
564;34;14;;;;;;;
565;28;19;;;;;;;
566;36;21;;;;;;;
567;46;15;;;;;;;
568;40;22;;;;;;;
569;49;19;;;;;;;
570;42;22;;;;;;;
571;29;24;;;;;;;
572;42;14;;;;;;;
573;41;14;;;;;;;
574;39;20;;;;;;;
575;28;18;;;;;;;
576;34;12;;;;;;;
577;30;20;;;;;;;
578;47;20;;;;;;;
579;27;18;;;;;;;
580;38;20;;;;;;;
581;38;21;;;;;;;
582;43;13;;;;;;;
583;32;20;;;;;;;
584;48;19;;;;;;;
585;30;15;;;;;;;
586;33;16;;;;;;;
587;34;15;;;;;;;
588;29;19;;;;;;;
589;40;15;;;;;;;
590;30;12;;;;;;;
591;47;19;;;;;;;
592;30;17;;;;;;;
593;33;14;;;;;;;
594;41;12;;;;;;;
595;36;22;;;;;;;
596;46;16;;;;;;;
597;29;24;;;;;;;
598;35;16;;;;;;;
599;33;18;;;;;;;
600;27;23;;;;;;;
601;36;23;;;;;;;
602;39;21;;;;;;;
603;34;23;;;;;;;
604;46;22;;;;;;;
605;40;14;;;;;;;
606;30;20;;;;;;;
607;37;16;;;;;;;
608;45;22;;;;;;;
609;41;13;;;;;;;
610;47;24;;;;;;;
611;29;22;;;;;;;
612;32;15;;;;;;;
613;38;22;;;;;;;
614;33;15;;;;;;;
615;50;21;;;;;;;
616;35;11;;;;;;;
617;33;14;;;;;;;
618;43;24;;;;;;;
619;30;16;;;;;;;
620;31;15;;;;;;;
621;38;22;;;;;;;
622;39;13;;;;;;;
623;44;12;;;;;;;
624;50;20;;;;;;;
625;31;18;;;;;;;
626;45;12;;;;;;;
627;42;12;;;;;;;
628;46;19;;;;;;;
629;43;13;;;;;;;
630;33;17;;;;;;;
631;42;17;;;;;;;
632;47;22;;;;;;;
633;48;11;;;;;;;
634;36;13;;;;;;;
635;44;22;;;;;;;
636;43;14;;;;;;;
637;50;18;;;;;;;
638;37;15;;;;;;;
639;33;11;;;;;;;
640;41;16;;;;;;;
641;47;18;;;;;;;
642;29;16;;;;;;;
643;50;14;;;;;;;
644;37;13;;;;;;;
645;37;12;;;;;;;
646;34;24;;;;;;;
647;29;21;;;;;;;
648;43;11;;;;;;;
649;49;21;;;;;;;
650;32;20;;;;;;;
651;43;22;;;;;;;
652;50;16;;;;;;;
653;47;18;;;;;;;
654;29;12;;;;;;;
655;42;18;;;;;;;
656;35;19;;;;;;;
657;41;23;;;;;;;
658;40;12;;;;;;;
659;35;17;;;;;;;
660;46;19;;;;;;;
661;42;14;;;;;;;
662;44;19;;;;;;;
663;39;21;;;;;;;
664;30;14;;;;;;;
665;46;17;;;;;;;
666;35;18;;;;;;;
667;46;24;;;;;;;
668;43;11;;;;;;;
669;40;21;;;;;;;
670;41;17;;;;;;;
671;31;15;;;;;;;
672;39;23;;;;;;;
673;44;20;;;;;;;
674;35;13;;;;;;;
675;31;19;;;;;;;
676;42;18;;;;;;;
677;48;19;;;;;;;
678;27;17;;;;;;;
679;28;15;;;;;;;
680;48;12;;;;;;;
681;37;22;;;;;;;
682;34;14;;;;;;;
683;31;22;;;;;;;
684;45;20;;;;;;;
685;32;18;;;;;;;
686;39;19;;;;;;;
687;47;16;;;;;;;
688;37;15;;;;;;;
689;44;22;;;;;;;
690;48;22;;;;;;;
691;36;24;;;;;;;
692;28;13;;;;;;;
693;45;22;;;;;;;
694;42;14;;;;;;;
695;49;13;;;;;;;
696;50;14;;;;;;;
697;47;18;;;;;;;
698;27;15;;;;;;;
699;27;15;;;;;;;
700;45;24;;;;;;;
701;48;20;;;;;;;
702;49;20;;;;;;;
703;29;11;;;;;;;
704;43;18;;;;;;;
705;30;21;;;;;;;
706;44;14;;;;;;;
707;37;12;;;;;;;
708;42;17;;;;;;;
709;46;12;;;;;;;
710;37;15;;;;;;;
711;30;18;;;;;;;
712;44;11;;;;;;;
713;39;14;;;;;;;
714;45;15;;;;;;;
715;35;12;;;;;;;
716;33;16;;;;;;;
717;28;24;;;;;;;
718;48;21;;;;;;;
719;27;16;;;;;;;
720;29;21;;;;;;;
721;30;12;;;;;;;
722;29;13;;;;;;;
723;37;21;;;;;;;
724;46;21;;;;;;;
725;47;18;;;;;;;
726;39;24;;;;;;;
727;47;16;;;;;;;
728;45;15;;;;;;;
729;49;23;;;;;;;
730;30;22;;;;;;;
731;33;15;;;;;;;
732;30;11;;;;;;;
733;37;15;;;;;;;
734;32;17;;;;;;;
735;31;24;;;;;;;
736;37;17;;;;;;;
737;50;20;;;;;;;
738;31;11;;;;;;;
739;38;18;;;;;;;
740;41;22;;;;;;;
741;38;24;;;;;;;
742;38;22;;;;;;;
743;41;15;;;;;;;
744;40;19;;;;;;;
745;31;18;;;;;;;
746;45;13;;;;;;;
747;32;14;;;;;;;
748;39;22;;;;;;;
749;50;12;;;;;;;
750;44;12;;;;;;;
751;39;15;;;;;;;
752;41;23;;;;;;;
753;30;12;;;;;;;
754;50;13;;;;;;;
755;33;21;;;;;;;
756;48;16;;;;;;;
757;33;15;;;;;;;
758;35;14;;;;;;;
759;47;16;;;;;;;
760;37;12;;;;;;;
761;45;19;;;;;;;
762;33;19;;;;;;;
763;30;15;;;;;;;
764;31;20;;;;;;;
765;30;15;;;;;;;
766;28;16;;;;;;;
767;46;17;;;;;;;
768;34;13;;;;;;;
769;36;19;;;;;;;
770;42;18;;;;;;;
771;35;16;;;;;;;
772;35;17;;;;;;;
773;42;16;;;;;;;
774;47;23;;;;;;;
775;49;14;;;;;;;
776;50;19;;;;;;;
777;42;19;;;;;;;
778;35;23;;;;;;;
779;27;24;;;;;;;
780;45;22;;;;;;;
781;48;14;;;;;;;
782;27;23;;;;;;;
783;43;17;;;;;;;
784;41;22;;;;;;;
785;28;13;;;;;;;
786;48;14;;;;;;;
787;44;23;;;;;;;
788;46;16;;;;;;;
789;32;22;;;;;;;
790;50;21;;;;;;;
791;37;15;;;;;;;
792;45;23;;;;;;;
793;36;17;;;;;;;
794;44;13;;;;;;;
795;29;16;;;;;;;
796;30;17;;;;;;;
797;46;22;;;;;;;
798;41;11;;;;;;;
799;34;17;;;;;;;
800;45;13;;;;;;;
801;45;11;;;;;;;
802;47;21;;;;;;;
803;35;20;;;;;;;
804;48;21;;;;;;;
805;46;24;;;;;;;
806;43;13;;;;;;;
807;50;11;;;;;;;
808;36;18;;;;;;;
809;39;12;;;;;;;
810;39;14;;;;;;;
811;45;16;;;;;;;
812;44;20;;;;;;;
813;27;17;;;;;;;
814;38;23;;;;;;;
815;34;21;;;;;;;
816;28;21;;;;;;;
817;28;22;;;;;;;
818;50;16;;;;;;;
819;38;24;;;;;;;
820;40;20;;;;;;;
821;40;24;;;;;;;
822;36;12;;;;;;;
823;43;24;;;;;;;
824;37;22;;;;;;;
825;37;11;;;;;;;
826;40;14;;;;;;;
827;49;18;;;;;;;
828;36;16;;;;;;;
829;34;13;;;;;;;
830;44;23;;;;;;;
831;31;11;;;;;;;
832;37;11;;;;;;;
833;48;24;;;;;;;
834;30;13;;;;;;;
835;27;24;;;;;;;
836;29;18;;;;;;;
837;40;22;;;;;;;
838;43;21;;;;;;;
839;27;19;;;;;;;
840;50;12;;;;;;;
841;50;20;;;;;;;
842;38;14;;;;;;;
843;31;22;;;;;;;
844;46;18;;;;;;;
845;37;19;;;;;;;
846;29;15;;;;;;;
847;33;19;;;;;;;
848;39;18;;;;;;;
849;40;15;;;;;;;
850;32;21;;;;;;;
851;46;15;;;;;;;
852;45;16;;;;;;;
853;49;11;;;;;;;
854;42;13;;;;;;;
855;46;19;;;;;;;
856;35;20;;;;;;;
857;31;20;;;;;;;
858;49;18;;;;;;;
859;40;13;;;;;;;
860;48;11;;;;;;;
861;30;19;;;;;;;
862;43;16;;;;;;;
863;48;22;;;;;;;
864;33;23;;;;;;;
865;34;13;;;;;;;
866;32;20;;;;;;;
867;35;14;;;;;;;
868;34;20;;;;;;;
869;49;11;;;;;;;
870;34;13;;;;;;;
871;31;20;;;;;;;
872;43;22;;;;;;;
873;33;16;;;;;;;
874;29;19;;;;;;;
875;43;24;;;;;;;
876;50;16;;;;;;;
877;37;13;;;;;;;
878;41;13;;;;;;;
879;41;15;;;;;;;
880;39;13;;;;;;;
881;45;21;;;;;;;
882;47;20;;;;;;;
883;36;19;;;;;;;
884;35;24;;;;;;;
885;35;14;;;;;;;
886;41;18;;;;;;;
887;48;21;;;;;;;
888;48;17;;;;;;;
889;48;23;;;;;;;
890;30;18;;;;;;;
891;43;20;;;;;;;
892;32;15;;;;;;;
893;31;22;;;;;;;
894;33;13;;;;;;;
895;42;12;;;;;;;
896;28;19;;;;;;;
897;38;13;;;;;;;
898;36;17;;;;;;;
899;46;11;;;;;;;
900;36;19;;;;;;;
901;27;13;;;;;;;
902;32;17;;;;;;;
903;36;17;;;;;;;
904;38;20;;;;;;;
905;34;12;;;;;;;
906;33;21;;;;;;;
907;31;11;;;;;;;
908;37;12;;;;;;;
909;39;18;;;;;;;
910;38;18;;;;;;;
911;35;13;;;;;;;
912;34;14;;;;;;;
913;31;11;;;;;;;
914;27;21;;;;;;;
915;34;17;;;;;;;
916;43;23;;;;;;;
917;38;17;;;;;;;
918;38;18;;;;;;;
919;36;21;;;;;;;
920;48;20;;;;;;;
921;36;18;;;;;;;
922;48;17;;;;;;;
923;47;15;;;;;;;
924;36;17;;;;;;;
925;43;15;;;;;;;
926;48;14;;;;;;;
927;39;23;;;;;;;
928;33;23;;;;;;;
929;47;11;;;;;;;
930;33;16;;;;;;;
931;37;21;;;;;;;
932;36;23;;;;;;;
933;38;16;;;;;;;
934;32;20;;;;;;;
935;40;23;;;;;;;
936;43;21;;;;;;;
937;42;22;;;;;;;
938;30;22;;;;;;;
939;34;22;;;;;;;
940;36;22;;;;;;;
941;41;18;;;;;;;
942;28;11;;;;;;;
943;39;16;;;;;;;
944;35;19;;;;;;;
945;32;19;;;;;;;
946;43;16;;;;;;;
947;38;18;;;;;;;
948;33;20;;;;;;;
949;31;11;;;;;;;
950;27;17;;;;;;;
951;29;20;;;;;;;
952;48;21;;;;;;;
953;42;12;;;;;;;
954;41;21;;;;;;;
955;43;17;;;;;;;
956;40;11;;;;;;;
957;41;17;;;;;;;
958;45;23;;;;;;;
959;43;16;;;;;;;
960;34;11;;;;;;;
961;27;19;;;;;;;
962;38;24;;;;;;;
963;32;14;;;;;;;
964;33;12;;;;;;;
965;39;18;;;;;;;
966;42;14;;;;;;;
967;46;24;;;;;;;
968;44;23;;;;;;;
969;42;14;;;;;;;
970;36;16;;;;;;;
971;45;19;;;;;;;
972;48;21;;;;;;;
973;28;20;;;;;;;
974;46;11;;;;;;;
975;44;15;;;;;;;
976;50;22;;;;;;;
977;43;24;;;;;;;
978;37;17;;;;;;;
979;32;23;;;;;;;
980;40;16;;;;;;;
981;47;17;;;;;;;
982;32;13;;;;;;;
983;46;15;;;;;;;
984;31;20;;;;;;;
985;44;22;;;;;;;
986;32;16;;;;;;;
987;50;24;;;;;;;
988;33;17;;;;;;;
989;44;20;;;;;;;
990;49;18;;;;;;;
991;37;14;;;;;;;
992;36;13;;;;;;;
993;39;22;;;;;;;
994;41;22;;;;;;;
995;39;14;;;;;;;
996;44;21;;;;;;;
997;43;11;;;;;;;
998;39;15;;;;;;;
999;36;21;;;;;;;
1000;49;21;;;;;;;
